cancer_group,alteration_group,confounder,ras,nonras,cancer,number_ras,number_nonras,Parameter,mean,se_mean,sd,2.5%,5%,25%,50%,75%,95%,97.5%,n_eff,Rhat,variable,z,p,00,10,01,11,n,chisq_stat,chisq_p,chisq_padj,is_driver,cutoff_nmodel,cutoff_ntest
single,Deletion,sample_type,KRAS_12-61,SMAD4,colorectal cancer,571,60,"beta[1,4]",0.321,0.006,0.247,-0.159,-0.088,0.15,0.329,0.499,0.713,0.794,1503.071,1,Metastasis,1.301,0.71,815,543,32,28,1418,0.807,0.43,0.3,TRUE,2.7,3.46
single,Deletion,sample_type,KRAS_12-61,SMAD4,colorectal cancer,1013,51,"beta[2,4]",0.228,0.007,0.255,-0.283,-0.194,0.065,0.236,0.401,0.632,0.721,1197.434,0.999,Primary,0.893,0.43,1600,990,28,23,2641,0.73,0.41,0.3,TRUE,2.7,3.46
single,Deletion,sample_type,KRAS_12-61,SMAD4,pancreatic cancer,612,40,"beta[1,4]",1.377,0.013,0.485,0.488,0.619,1.045,1.365,1.67,2.222,2.423,1490.146,0.999,Metastasis,2.838,2.34,209,576,4,36,825,4.658,1.51,1.14,TRUE,2.7,3.46
single,Deletion,sample_type,KRAS_12-61,SMAD4,pancreatic cancer,961,27,"beta[2,4]",1.194,0.015,0.526,0.291,0.415,0.83,1.133,1.521,2.126,2.341,1278.536,1.001,Primary,2.269,1.63,309,936,2,25,1272,3.446,1.2,0.87,TRUE,2.7,3.46
single,Deletion,sample_type,KRAS_12-61,SMAD4,colorectal cancer,1584,111,mu_beta[3],0.286,0.013,0.5,-0.673,-0.457,0.029,0.293,0.55,1.015,1.252,1486.967,1,overall,0.572,0.25,2415,1533,60,51,4059,2.008,0.81,0.55,TRUE,2.7,3.46
single,Deletion,sample_type,KRAS_12-61,SMAD4,pancreatic cancer,1573,67,mu_beta[3],1.257,0.019,0.709,0.054,0.254,0.868,1.243,1.625,2.339,2.558,1372.983,0.999,overall,1.773,1.12,518,1512,6,61,2097,8.628,2.48,1.72,TRUE,2.7,3.46
single,Deletion,sample_type,KRAS_12-61,RB1,uterine cancer,70,37,"beta[1,4]",-2.733,0.031,1.27,-5.66,-5.038,-3.409,-2.593,-1.839,-0.989,-0.722,1687.905,0.999,Metastasis,-2.151,1.5,393,69,36,1,499,3.296,1.16,0.86,TRUE,2.7,3.46
single,Deletion,sample_type,KRAS_12-61,RB1,uterine cancer,208,32,"beta[2,4]",-3.511,0.042,1.584,-7.358,-6.489,-4.289,-3.22,-2.434,-1.484,-1.221,1429.32,1,Primary,-2.216,1.57,1096,208,32,0,1336,4.893,1.57,1.17,TRUE,2.7,3.46
single,Deletion,sample_type,KRAS_12-61,RB1,uterine cancer,278,69,mu_beta[3],-3.012,0.039,1.488,-6.43,-5.626,-3.795,-2.818,-2.06,-0.98,-0.714,1440.003,0.999,overall,-2.024,1.37,1489,277,68,1,1835,9.391,2.66,1.84,TRUE,2.7,3.46
single,Deletion,sample_type,NRAS_12-61,PTEN,colorectal cancer,65,16,"beta[1,4]",0.003,0.104,0.79,-1.505,-1.278,-0.5,0.113,0.589,1.13,1.352,57.317,1.027,Metastasis,0.004,0,1338,64,15,1,1418,0,0,0,TRUE,2.51,2.51
single,Deletion,sample_type,NRAS_12-61,PTEN,colorectal cancer,104,39,"beta[2,4]",0.007,0.104,0.747,-1.366,-1.281,-0.419,0.102,0.545,1.067,1.265,52.076,1.027,Primary,0.009,0,2500,102,37,2,2641,0,0,0,TRUE,2.51,2.51
single,Deletion,sample_type,NRAS_12-61,PTEN,colorectal cancer,169,55,mu_beta[3],0.011,0.105,0.777,-1.446,-1.254,-0.482,0.102,0.556,1.137,1.324,55.044,1.028,overall,0.014,0,3838,166,52,3,4059,0.02,0.05,0,TRUE,2.51,2.51
single,Deletion,sample_type,NRAS_12-61,CDKN2A,melanoma,273,262,"beta[1,4]",0.454,0.007,0.153,0.158,0.209,0.354,0.459,0.559,0.705,0.738,500.97,1.006,Metastasis,2.958,2.51,623,187,176,86,1072,9.384,2.66,1.78,TRUE,2.51,2.51
single,Deletion,sample_type,NRAS_12-61,CDKN2A,melanoma,102,79,"beta[2,4]",0.007,0.008,0.277,-0.569,-0.463,-0.171,0.025,0.208,0.426,0.49,1203.023,1.002,Primary,0.026,0.01,321,87,64,15,487,0.1,0.12,0,TRUE,2.51,2.51
single,Deletion,sample_type,NRAS_12-61,CDKN2A,melanoma,375,341,mu_beta[3],0.219,0.011,0.424,-0.777,-0.467,0.033,0.242,0.435,0.779,0.961,1489.065,0.999,overall,0.516,0.22,944,274,240,101,1559,7.014,2.09,1.52,TRUE,2.51,2.51
single,Deletion,sample_type,NRAS_12-61,SMAD4,colorectal cancer,65,60,"beta[1,4]",0.484,0.012,0.474,-0.511,-0.333,0.188,0.499,0.819,1.219,1.341,1498.49,1.001,Metastasis,1.02,0.51,1298,60,55,5,1418,1.218,0.57,0.09,TRUE,2.51,2.51
single,Deletion,sample_type,NRAS_12-61,SMAD4,colorectal cancer,104,51,"beta[2,4]",0.133,0.015,0.587,-1.207,-0.917,-0.211,0.178,0.533,1.035,1.136,1500.252,0.999,Primary,0.226,0.09,2488,102,49,2,2641,0,0,0,TRUE,2.51,2.51
single,Deletion,sample_type,NRAS_12-61,SMAD4,colorectal cancer,169,111,mu_beta[3],0.277,0.02,0.709,-1.175,-0.882,-0.098,0.311,0.678,1.335,1.581,1286.855,1,overall,0.39,0.16,3786,162,104,7,4059,0.819,0.44,0.04,TRUE,2.51,2.51
single,Deletion,sample_type,RAS_12,PTEN,colorectal cancer,453,16,"beta[1,4]",-0.175,0.011,0.379,-0.998,-0.806,-0.398,-0.159,0.072,0.392,0.507,1290.355,1.007,Metastasis,-0.463,0.19,953,449,12,4,1418,0.109,0.13,0.06,TRUE,2.7,3.3
single,Deletion,sample_type,RAS_12,PTEN,colorectal cancer,802,39,"beta[2,4]",-0.083,0.008,0.299,-0.67,-0.556,-0.292,-0.071,0.11,0.395,0.494,1277.738,1.002,Primary,-0.277,0.11,1812,790,27,12,2641,0,0,0,TRUE,2.7,3.3
single,Deletion,sample_type,RAS_12,PTEN,colorectal cancer,1255,55,mu_beta[3],-0.124,0.01,0.402,-0.881,-0.73,-0.364,-0.119,0.097,0.488,0.658,1497.806,1.006,overall,-0.309,0.12,2765,1239,39,16,4059,0.022,0.05,0.01,TRUE,2.7,3.3
single,Deletion,sample_type,RAS_12,CDKN2A,cancer of unknown primary,187,131,"beta[1,4]",0.294,0.005,0.214,-0.124,-0.057,0.149,0.296,0.436,0.64,0.729,1616.778,0.999,Metastasis,1.373,0.77,811,160,104,27,1102,1.121,0.54,0.4,TRUE,2.7,3.3
single,Deletion,sample_type,RAS_12,CDKN2A,cancer of unknown primary,30,16,"beta[2,4]",0.398,0.011,0.413,-0.43,-0.262,0.134,0.401,0.658,1.059,1.227,1469.074,0.999,Not Applicable or Heme,0.963,0.47,83,25,11,5,124,0.155,0.16,0.06,TRUE,2.7,3.3
single,Deletion,sample_type,RAS_12,CDKN2A,cancer of unknown primary,16,13,"beta[3,4]",0.328,0.012,0.443,-0.582,-0.41,0.063,0.324,0.607,1.041,1.22,1477.987,0.999,Primary,0.739,0.34,139,14,11,2,166,0.058,0.09,0.04,TRUE,2.7,3.3
single,Deletion,sample_type,RAS_12,CDKN2A,non-small cell lung cancer,566,299,"beta[1,4]",-0.45,0.004,0.158,-0.771,-0.712,-0.558,-0.448,-0.341,-0.186,-0.138,1577.05,1.003,Metastasis,-2.846,2.35,1669,516,249,50,2484,6.717,2.02,1.46,TRUE,2.7,3.3
single,Deletion,sample_type,RAS_12,CDKN2A,non-small cell lung cancer,1115,213,"beta[2,4]",-0.743,0.005,0.179,-1.125,-1.044,-0.857,-0.739,-0.616,-0.455,-0.401,1557.208,0.999,Primary,-4.155,4.49,2696,1081,179,34,3990,15.422,4.07,3.01,TRUE,2.7,3.3
single,Deletion,sample_type,RAS_12,CDKN2A,pancreatic cancer,562,148,"beta[1,4]",0.15,0.005,0.201,-0.238,-0.2,0.015,0.15,0.288,0.483,0.543,1400.045,0.999,Metastasis,0.747,0.34,218,459,45,103,825,0.107,0.13,0.06,TRUE,2.7,3.3
single,Deletion,sample_type,RAS_12,CDKN2A,pancreatic cancer,874,101,"beta[2,4]",0.622,0.007,0.256,0.124,0.201,0.447,0.627,0.79,1.049,1.121,1483.779,1.003,Primary,2.427,1.82,379,792,19,82,1272,7.327,2.17,1.54,TRUE,2.7,3.3
single,Deletion,sample_type,RAS_12,CDKN2A,cancer of unknown primary,233,160,mu_beta[3],0.337,0.009,0.359,-0.343,-0.219,0.109,0.333,0.563,0.918,1.019,1549.833,0.998,overall,0.939,0.46,1033,199,126,34,1392,2.287,0.88,0.65,TRUE,2.7,3.3
single,Deletion,sample_type,RAS_12,CDKN2A,non-small cell lung cancer,1681,512,mu_beta[3],-0.576,0.016,0.594,-1.71,-1.449,-0.875,-0.589,-0.316,0.333,0.657,1416.699,1,overall,-0.969,0.48,4365,1597,428,84,6474,25.89,6.44,5.21,TRUE,2.7,3.3
single,Deletion,sample_type,RAS_12,CDKN2A,pancreatic cancer,1436,249,mu_beta[3],0.38,0.02,0.766,-1.122,-0.782,0.016,0.366,0.754,1.549,1.922,1442.683,1,overall,0.496,0.21,597,1251,64,185,2097,4.131,1.38,0.99,TRUE,2.7,3.3
single,Deletion,sample_type,RAS_12,SMAD4,colorectal cancer,453,60,"beta[1,4]",0.427,0.007,0.256,-0.095,-0.012,0.259,0.44,0.601,0.832,0.905,1336.047,1.001,Metastasis,1.673,1.03,929,429,36,24,1418,1.502,0.66,0.49,TRUE,2.7,3.3
single,Deletion,sample_type,RAS_12,SMAD4,colorectal cancer,802,51,"beta[2,4]",0.472,0.006,0.259,-0.028,0.042,0.302,0.47,0.641,0.915,0.98,1680.474,0.999,Primary,1.82,1.16,1810,780,29,22,2641,3.418,1.19,0.89,TRUE,2.7,3.3
single,Deletion,sample_type,RAS_12,SMAD4,pancreatic cancer,562,40,"beta[1,4]",0.77,0.01,0.391,0.01,0.127,0.501,0.755,1.017,1.419,1.571,1386.879,0.999,Metastasis,1.97,1.31,254,531,9,31,825,1.279,0.59,0.44,TRUE,2.7,3.3
single,Deletion,sample_type,RAS_12,SMAD4,pancreatic cancer,874,27,"beta[2,4]",1.195,0.017,0.585,0.25,0.376,0.792,1.132,1.517,2.251,2.549,1243.553,1.001,Primary,2.042,1.39,396,849,2,25,1272,6.227,1.9,1.41,TRUE,2.7,3.3
single,Deletion,sample_type,RAS_12,SMAD4,colorectal cancer,1255,111,mu_beta[3],0.443,0.014,0.524,-0.741,-0.399,0.19,0.452,0.705,1.223,1.56,1465.273,1.001,overall,0.844,0.4,2739,1209,65,46,4059,5.42,1.7,1.25,TRUE,2.7,3.3
single,Deletion,sample_type,RAS_12,SMAD4,pancreatic cancer,1436,67,mu_beta[3],0.968,0.021,0.811,-0.694,-0.152,0.57,0.925,1.33,2.215,2.827,1450.861,1.002,overall,1.193,0.63,650,1380,11,56,2097,6.609,1.99,1.46,TRUE,2.7,3.3
single,Deletion,sample_type,RAS_12,RB1,uterine cancer,60,37,"beta[1,4]",-2.578,0.036,1.268,-5.416,-4.9,-3.296,-2.42,-1.706,-0.802,-0.613,1266.994,1.002,Metastasis,-2.033,1.38,403,59,36,1,499,2.4,0.92,0.66,TRUE,2.7,3.3
single,Deletion,sample_type,RAS_12,RB1,uterine cancer,181,32,"beta[2,4]",-3.396,0.053,1.662,-7.417,-6.527,-4.227,-3.157,-2.198,-1.294,-1.014,996.475,1,Primary,-2.044,1.39,1123,181,32,0,1336,4.021,1.35,0.99,TRUE,2.7,3.3
single,Deletion,sample_type,RAS_12,RB1,uterine cancer,241,69,mu_beta[3],-2.84,0.039,1.483,-6.103,-5.472,-3.656,-2.683,-1.924,-0.816,-0.209,1478.127,0.999,overall,-1.915,1.26,1526,240,68,1,1835,7.548,2.22,1.54,TRUE,2.7,3.3
single,Deletion,sample_type,KRAS_12,PTEN,colorectal cancer,432,16,"beta[1,4]",-0.213,0.014,0.396,-1.083,-0.892,-0.448,-0.162,0.038,0.342,0.42,783.605,1.007,Metastasis,-0.539,0.23,973,429,13,3,1418,0.564,0.34,0.23,TRUE,2.7,3.3
single,Deletion,sample_type,KRAS_12,PTEN,colorectal cancer,770,39,"beta[2,4]",-0.077,0.011,0.31,-0.751,-0.633,-0.278,-0.043,0.135,0.383,0.475,761.057,1.009,Primary,-0.248,0.09,1844,758,27,12,2641,0.002,0.02,0,TRUE,2.7,3.3
single,Deletion,sample_type,KRAS_12,PTEN,colorectal cancer,1202,55,mu_beta[3],-0.143,0.014,0.397,-0.946,-0.799,-0.373,-0.113,0.089,0.406,0.579,859.459,1.006,overall,-0.361,0.14,2817,1187,40,15,4059,0.055,0.09,0.06,TRUE,2.7,3.3
single,Deletion,sample_type,KRAS_12,CDKN2A,cancer of unknown primary,182,131,"beta[1,4]",0.327,0.006,0.223,-0.107,-0.05,0.175,0.336,0.479,0.696,0.761,1594.54,1,Metastasis,1.468,0.85,816,155,104,27,1102,1.487,0.65,0.49,TRUE,2.7,3.3
single,Deletion,sample_type,KRAS_12,CDKN2A,cancer of unknown primary,28,16,"beta[2,4]",0.461,0.01,0.388,-0.275,-0.152,0.203,0.449,0.698,1.134,1.268,1471.863,0.998,Not Applicable or Heme,1.187,0.63,85,23,11,5,124,0.323,0.24,0.16,TRUE,2.7,3.3
