cancer_group,alteration_group,confounder,ras,nonras,cancer,number_ras,number_nonras,Parameter,mean,se_mean,sd,2.5%,5%,25%,50%,75%,95%,97.5%,n_eff,Rhat,variable,z,p,00,10,01,11,n,chisq_stat,chisq_p,chisq_padj,is_driver,cutoff_nmodel,cutoff_ntest
single,Amplification,sample_type,RAS_12-61,ERBB2,non-small cell lung cancer,1963,85,mu_beta[3],-1.887,0.016,0.561,-2.945,-2.761,-2.207,-1.863,-1.554,-1.097,-0.874,1288.047,1.003,overall,-3.366,3.12,4432,1957,79,6,6474,20.959,5.33,4.35,TRUE,3.53,4.16
single,Amplification,sample_type,RAS_12-61,ERBB2,uterine cancer,316,65,mu_beta[3],-2.158,0.038,0.857,-4.05,-3.729,-2.644,-2.083,-1.558,-0.914,-0.739,508.184,1.002,overall,-2.517,1.93,1456,314,63,2,1835,8.456,2.44,1.9,TRUE,3.53,4.16
single,Amplification,sample_type,RAS_12-61,CCND1,bladder cancer,25,36,"beta[1,4]",-0.292,0.013,0.497,-1.45,-1.224,-0.566,-0.215,0.048,0.395,0.506,1414.062,1.002,Metastasis,-0.586,0.25,217,23,34,2,276,0.225,0.2,0.09,TRUE,3.53,4.16
single,Amplification,sample_type,RAS_12-61,CCND1,bladder cancer,104,98,"beta[2,4]",-0.086,0.009,0.335,-0.779,-0.646,-0.308,-0.074,0.148,0.431,0.529,1253.036,1.001,Primary,-0.258,0.1,886,94,88,10,1078,0,0.01,0,TRUE,3.53,4.16
single,Amplification,sample_type,RAS_12-61,CCND1,melanoma,308,44,"beta[1,4]",0.23,0.007,0.237,-0.28,-0.196,0.119,0.258,0.303,0.631,0.709,1083.233,1.004,Metastasis,0.97,0.48,734,292,28,16,1070,0.929,0.47,0.3,TRUE,3.53,4.16
single,Amplification,sample_type,RAS_12-61,CCND1,melanoma,112,26,"beta[2,4]",0.085,0.106,0.349,-0.778,-0.611,-0.101,0.255,0.272,0.517,0.658,10.806,1.094,Primary,0.244,0.09,354,107,21,5,487,0.053,0.09,0.02,TRUE,3.53,4.16
single,Amplification,sample_type,RAS_12-61,CCND1,non-small cell lung cancer,675,64,"beta[1,4]",-0.254,0.009,0.31,-0.836,-0.748,-0.469,-0.258,-0.034,0.249,0.33,1219.682,1.002,Metastasis,-0.818,0.38,1742,658,47,17,2464,0,0,0,TRUE,3.53,4.16
single,Amplification,sample_type,RAS_12-61,CCND1,non-small cell lung cancer,1262,79,"beta[2,4]",-0.99,0.009,0.326,-1.671,-1.57,-1.195,-0.973,-0.768,-0.478,-0.382,1423.741,1.001,Primary,-3.037,2.62,2612,1252,69,10,3943,12.975,3.5,2.78,TRUE,3.53,4.16
single,Amplification,sample_type,RAS_12-61,CCND1,bladder cancer,129,134,mu_beta[3],-0.189,0.014,0.506,-1.269,-0.986,-0.462,-0.166,0.106,0.538,0.754,1289.134,1.002,overall,-0.373,0.15,1103,117,122,12,1354,0.007,0.03,0,TRUE,3.53,4.16
single,Amplification,sample_type,RAS_12-61,CCND1,melanoma,420,70,mu_beta[3],0.173,0.053,0.388,-0.754,-0.502,0.005,0.311,0.311,0.649,0.805,53.246,1.038,overall,0.446,0.18,1088,399,49,21,1557,0.199,0.18,0.08,TRUE,3.53,4.16
single,Amplification,sample_type,RAS_12-61,CCND1,non-small cell lung cancer,1937,143,mu_beta[3],-0.608,0.014,0.558,-1.792,-1.44,-0.892,-0.614,-0.337,0.231,0.574,1529.662,1.003,overall,-1.091,0.56,4354,1910,116,27,6407,8.393,2.42,1.89,TRUE,3.53,4.16
single,Amplification,sample_type,RAS_12-61,CDK12,colorectal cancer,552,28,"beta[1,4]",-1.056,0.022,0.397,-1.885,-1.736,-1.3,-1.035,-0.768,-0.484,-0.381,335.756,1.008,Metastasis,-2.657,2.1,663,546,22,6,1237,5.314,1.67,1.27,FALSE,3.65,3.95
single,Amplification,sample_type,RAS_12-61,CDK12,colorectal cancer,858,27,"beta[2,4]",-1.056,0.018,0.384,-1.874,-1.716,-1.303,-1.033,-0.782,-0.476,-0.364,480.365,1.008,Primary,-2.751,2.23,1122,852,21,6,2001,3.951,1.33,0.99,FALSE,3.65,3.95
single,Amplification,sample_type,RAS_12-61,CDK12,colorectal cancer,1410,55,mu_beta[3],-1.069,0.019,0.506,-2.134,-1.882,-1.329,-1.045,-0.758,-0.418,-0.264,706.184,1.004,overall,-2.113,1.46,1785,1398,43,12,3238,9.864,2.77,2.16,FALSE,3.65,3.95
single,Amplification,sample_type,RAS_12-61,ASXL1,colorectal cancer,628,71,"beta[1,4]",-1.453,0.008,0.297,-2.05,-1.966,-1.637,-1.447,-1.252,-0.974,-0.899,1376.486,0.999,Metastasis,-4.89,6,721,616,59,12,1408,22.055,5.58,4.57,TRUE,3.53,4.16
single,Amplification,sample_type,RAS_12-61,ASXL1,colorectal cancer,1113,63,"beta[2,4]",-1.539,0.008,0.318,-2.185,-2.064,-1.747,-1.53,-1.328,-1.045,-0.92,1503.407,1.001,Primary,-4.835,5.88,1465,1104,54,9,2632,19.578,5.02,4.09,TRUE,3.53,4.16
single,Amplification,sample_type,RAS_12-61,ASXL1,colorectal cancer,1741,134,mu_beta[3],-1.484,0.015,0.564,-2.605,-2.337,-1.762,-1.488,-1.19,-0.598,-0.284,1473.312,1.002,overall,-2.63,2.07,2186,1720,113,21,4040,41.351,9.9,8.44,TRUE,3.53,4.16
single,Amplification,sample_type,RAS_12-61,FLT1,colorectal cancer,628,64,"beta[1,4]",0.493,0.011,0.225,0.075,0.149,0.331,0.479,0.636,0.896,0.967,404.195,1.01,Metastasis,2.19,1.54,754,590,26,38,1408,5.312,1.67,1.27,FALSE,3.65,3.95
single,Amplification,sample_type,RAS_12-61,FLT1,colorectal cancer,1113,81,"beta[2,4]",0.235,0.006,0.196,-0.16,-0.102,0.105,0.256,0.359,0.548,0.608,1076.684,1.009,Primary,1.202,0.64,1475,1076,44,37,2632,0.264,0.22,0.1,FALSE,3.65,3.95
single,Amplification,sample_type,RAS_12-61,FLT1,colorectal cancer,1741,145,mu_beta[3],0.373,0.008,0.31,-0.193,-0.067,0.212,0.363,0.511,0.859,0.999,1411.473,0.999,overall,1.201,0.64,2229,1666,70,75,4040,4.21,1.4,1.03,FALSE,3.65,3.95
single,Amplification,sample_type,RAS_12-61,GNAS,colorectal cancer,635,61,"beta[1,4]",-0.862,0.007,0.267,-1.399,-1.302,-1.045,-0.851,-0.676,-0.445,-0.368,1488.539,0.998,Metastasis,-3.231,2.91,738,619,45,16,1418,8.105,2.36,1.84,TRUE,3.53,4.16
single,Amplification,sample_type,RAS_12-61,GNAS,colorectal cancer,1115,57,"beta[2,4]",-0.962,0.008,0.287,-1.545,-1.438,-1.152,-0.96,-0.763,-0.509,-0.424,1378.732,1.003,Primary,-3.355,3.1,1482,1102,44,13,2641,8.204,2.38,1.86,TRUE,3.53,4.16
single,Amplification,sample_type,RAS_12-61,GNAS,colorectal cancer,1750,118,mu_beta[3],-0.901,0.013,0.505,-1.88,-1.63,-1.146,-0.895,-0.653,-0.213,0.094,1492.879,1,overall,-1.785,1.13,2220,1721,89,29,4059,16.259,4.26,3.42,TRUE,3.53,4.16
single,Amplification,sample_type,RAS_12-61,FLT3,colorectal cancer,635,71,"beta[1,4]",0.345,0.016,0.206,-0.117,-0.028,0.22,0.35,0.478,0.669,0.747,168.188,1.016,Metastasis,1.672,1.02,751,596,32,39,1418,2.696,1,0.71,TRUE,3.53,4.16
single,Amplification,sample_type,RAS_12-61,FLT3,colorectal cancer,1115,99,"beta[2,4]",0.222,0.011,0.183,-0.161,-0.118,0.109,0.229,0.349,0.506,0.554,263.163,1.011,Primary,1.214,0.65,1473,1069,53,46,2641,0.59,0.35,0.21,TRUE,3.53,4.16
single,Amplification,sample_type,RAS_12-61,FLT3,colorectal cancer,1750,170,mu_beta[3],0.292,0.014,0.294,-0.213,-0.132,0.143,0.294,0.439,0.676,0.826,459.731,1.006,overall,0.993,0.49,2224,1665,85,85,4059,3.144,1.12,0.82,TRUE,3.53,4.16
single,Amplification,sample_type,RAS_12-61,EGFR,colorectal cancer,635,27,"beta[1,4]",-2.212,0.015,0.592,-3.468,-3.216,-2.57,-2.163,-1.812,-1.295,-1.155,1549.684,1,Metastasis,-3.733,3.72,758,633,25,2,1418,14.045,3.75,2.99,TRUE,3.53,4.16
single,Amplification,sample_type,RAS_12-61,EGFR,colorectal cancer,1115,26,"beta[2,4]",-2.034,0.015,0.539,-3.21,-2.976,-2.364,-1.991,-1.683,-1.197,-1.06,1269.755,1.002,Primary,-3.77,3.79,1503,1112,23,3,2641,8.902,2.55,1.97,TRUE,3.53,4.16
single,Amplification,sample_type,RAS_12-61,EGFR,non-small cell lung cancer,680,158,"beta[1,4]",-3.173,0.014,0.547,-4.404,-4.191,-3.491,-3.11,-2.776,-2.402,-2.292,1637.706,1,Metastasis,-5.799,8.18,1648,678,156,2,2484,56.462,13.24,11.39,TRUE,3.53,4.16
single,Amplification,sample_type,RAS_12-61,EGFR,non-small cell lung cancer,1283,136,"beta[2,4]",-2.639,0.011,0.423,-3.511,-3.365,-2.916,-2.619,-2.339,-1.979,-1.873,1544.203,1.002,Primary,-6.24,9.36,2577,1277,130,6,3990,48.369,11.45,9.77,TRUE,3.53,4.16
single,Amplification,sample_type,RAS_12-61,EGFR,colorectal cancer,1750,53,mu_beta[3],-2.109,0.019,0.685,-3.548,-3.294,-2.493,-2.069,-1.718,-1.057,-0.805,1368.144,0.999,overall,-3.079,2.68,2261,1745,48,5,4059,23.466,5.9,4.78,TRUE,3.53,4.16
single,Amplification,sample_type,RAS_12-61,EGFR,non-small cell lung cancer,1963,294,mu_beta[3],-2.877,0.018,0.7,-4.226,-3.919,-3.225,-2.871,-2.532,-1.988,-1.68,1538.634,1.003,overall,-4.111,4.41,4225,1955,286,8,6474,109.683,24.94,22.78,TRUE,3.53,4.16
single,Amplification,sample_type,RAS_12-61,DNMT3B,colorectal cancer,384,45,"beta[1,4]",-1.711,0.01,0.382,-2.523,-2.388,-1.953,-1.701,-1.443,-1.129,-1.027,1363.536,0.999,Metastasis,-4.472,5.11,463,378,39,6,886,16.12,4.23,3.41,FALSE,3.65,3.95
single,Amplification,sample_type,RAS_12-61,DNMT3B,colorectal cancer,575,41,"beta[2,4]",-1.755,0.01,0.386,-2.593,-2.419,-1.998,-1.731,-1.492,-1.143,-1.058,1556.978,1.001,Primary,-4.543,5.26,740,570,36,5,1351,14.693,3.9,3.12,FALSE,3.65,3.95
single,Amplification,sample_type,RAS_12-61,DNMT3B,colorectal cancer,959,86,mu_beta[3],-1.718,0.013,0.48,-2.709,-2.478,-2.002,-1.699,-1.437,-0.99,-0.771,1446.19,1,overall,-3.576,3.46,1203,948,75,11,2237,31.775,7.76,6.51,FALSE,3.65,3.95
single,Amplification,sample_type,RAS_12-61,FGFR1,colorectal cancer,635,23,"beta[1,4]",-0.891,0.01,0.328,-1.563,-1.443,-1.111,-0.881,-0.677,-0.379,-0.266,1024.646,1.001,Metastasis,-2.721,2.19,767,628,16,7,1418,1.401,0.63,0.42,TRUE,3.53,4.16
single,Amplification,sample_type,RAS_12-61,FGFR1,colorectal cancer,1115,46,"beta[2,4]",-0.963,0.009,0.295,-1.608,-1.498,-1.142,-0.946,-0.741,-0.517,-0.452,1095.053,1.002,Primary,-3.267,2.96,1489,1106,37,9,2641,8.926,2.55,1.97,TRUE,3.53,4.16
single,Amplification,sample_type,RAS_12-61,FGFR1,non-small cell lung cancer,680,40,"beta[1,4]",-1.761,0.011,0.442,-2.642,-2.508,-2.03,-1.741,-1.472,-1.07,-0.923,1565.281,1,Metastasis,-3.98,4.16,1767,677,37,3,2484,7.094,2.11,1.64,TRUE,3.53,4.16
single,Amplification,sample_type,RAS_12-61,FGFR1,non-small cell lung cancer,1283,69,"beta[2,4]",-1.816,0.01,0.401,-2.653,-2.51,-2.07,-1.797,-1.539,-1.198,-1.083,1575.143,1.006,Primary,-4.528,5.23,2643,1278,64,5,3990,18.825,4.84,3.97,TRUE,3.53,4.16
single,Amplification,sample_type,RAS_12-61,FGFR1,colorectal cancer,1750,69,mu_beta[3],-0.919,0.011,0.364,-1.631,-1.511,-1.139,-0.903,-0.715,-0.42,-0.25,1022.608,1,overall,-2.522,1.93,2256,1734,53,16,4059,10.552,2.94,2.29,TRUE,3.53,4.16
single,Amplification,sample_type,RAS_12-61,FGFR1,non-small cell lung cancer,1963,109,mu_beta[3],-1.767,0.015,0.569,-2.767,-2.589,-2.071,-1.762,-1.484,-1.016,-0.786,1501.292,1.001,overall,-3.107,2.72,4410,1955,101,8,6474,26.62,6.61,5.45,TRUE,3.53,4.16
single,Amplification,sample_type,RAS_12-61,NCOA3,colorectal cancer,347,37,"beta[1,4]",-1.62,0.013,0.403,-2.469,-2.311,-1.878,-1.612,-1.349,-0.986,-0.881,969.258,1.001,Metastasis,-4.017,4.23,414,342,32,5,793,13.165,3.54,2.8,TRUE,3.53,4.16
single,Amplification,sample_type,RAS_12-61,NCOA3,colorectal cancer,527,32,"beta[2,4]",-1.568,0.012,0.404,-2.395,-2.26,-1.838,-1.548,-1.301,-0.91,-0.799,1105.297,1.002,Primary,-3.879,3.98,681,522,27,5,1235,8.722,2.5,1.95,TRUE,3.53,4.16
single,Amplification,sample_type,RAS_12-61,NCOA3,colorectal cancer,874,69,mu_beta[3],-1.583,0.015,0.535,-2.647,-2.44,-1.9,-1.572,-1.275,-0.734,-0.506,1294.87,1.001,overall,-2.957,2.51,1095,864,59,10,2028,22.639,5.71,4.65,TRUE,3.53,4.16
single,Amplification,sample_type,KRAS_12-61,KDM5A,colorectal cancer,493,21,"beta[1,4]",0.104,0.01,0.315,-0.509,-0.414,-0.107,0.111,0.324,0.597,0.712,1042.657,1.004,Metastasis,0.33,0.13,730,484,12,9,1235,0.003,0.02,0,FALSE,3.53,3.53
single,Amplification,sample_type,KRAS_12-61,KDM5A,colorectal cancer,782,31,"beta[2,4]",0.094,0.01,0.301,-0.508,-0.4,-0.105,0.101,0.305,0.575,0.655,914.145,1.003,Primary,0.312,0.12,1201,769,18,13,2001,0.02,0.05,0.02,FALSE,3.53,3.53
single,Amplification,sample_type,KRAS_12-61,KDM5A,colorectal cancer,1275,52,mu_beta[3],0.101,0.011,0.354,-0.541,-0.431,-0.113,0.107,0.313,0.632,0.741,1124.569,1.005,overall,0.284,0.11,1931,1253,30,22,3236,0.084,0.11,0.06,FALSE,3.53,3.53
single,Amplification,sample_type,KRAS_12-61,PTPRT,colorectal cancer,371,41,"beta[1,4]",-2.62,0.017,0.629,-3.944,-3.66,-3.024,-2.569,-2.183,-1.667,-1.525,1438.856,1.002,Metastasis,-4.165,4.51,531,369,39,2,941,19.939,5.1,4.35,FALSE,3.53,3.53
single,Amplification,sample_type,KRAS_12-61,PTPRT,colorectal cancer,550,30,"beta[2,4]",-2.518,0.019,0.648,-3.822,-3.619,-2.933,-2.499,-2.066,-1.503,-1.364,1195.187,1.003,Primary,-3.887,3.99,818,548,28,2,1396,12.392,3.37,2.79,FALSE,3.53,3.53
single,Amplification,sample_type,KRAS_12-61,PTPRT,colorectal cancer,921,71,mu_beta[3],-2.556,0.021,0.765,-4.116,-3.762,-3.013,-2.523,-2.098,-1.417,-1.077,1280.198,1.002,overall,-3.34,3.08,1349,917,67,4,2337,33.54,8.16,7.05,FALSE,3.53,3.53
single,Amplification,sample_type,KRAS_12-61,LATS2,colorectal cancer,371,27,"beta[1,4]",0.448,0.009,0.302,-0.101,-0.008,0.237,0.429,0.634,0.946,1.074,1020.113,1.002,Metastasis,1.486,0.86,558,356,12,15,941,2.373,0.91,0.72,FALSE,3.53,3.53
single,Amplification,sample_type,KRAS_12-61,LATS2,colorectal cancer,550,34,"beta[2,4]",0.348,0.008,0.277,-0.213,-0.122,0.172,0.36,0.539,0.787,0.883,1113.893,1.005,Primary,1.255,0.68,827,535,19,15,1396,0.154,0.16,0.09,FALSE,3.53,3.53
single,Amplification,sample_type,KRAS_12-61,LATS2,colorectal cancer,921,61,mu_beta[3],0.398,0.01,0.335,-0.253,-0.12,0.2,0.394,0.595,0.933,1.059,1053.167,1.001,overall,1.189,0.63,1385,891,31,30,2337,2.102,0.83,0.66,FALSE,3.53,3.53
single,Amplification,sample_type,KRAS_12-61,BRCA2,colorectal cancer,565,36,"beta[1,4]",0.379,0.008,0.308,-0.226,-0.122,0.162,0.381,0.585,0.877,0.963,1574.347,1.001,Metastasis,1.229,0.66,827,547,18,18,1410,1.122,0.54,0.4,TRUE,3.46,3.95
single,Amplification,sample_type,KRAS_12-61,BRCA2,colorectal cancer,1011,30,"beta[2,4]",0.093,0.008,0.323,-0.56,-0.452,-0.12,0.099,0.312,0.61,0.706,1589.065,0.999,Primary,0.288,0.11,1603,999,18,12,2632,0,0,0,TRUE,3.46,3.95
single,Amplification,sample_type,KRAS_12-61,BRCA2,colorectal cancer,1576,66,mu_beta[3],0.225,0.013,0.485,-0.805,-0.592,-0.052,0.226,0.511,0.963,1.189,1445.397,0.999,overall,0.465,0.19,2430,1546,36,30,4042,0.918,0.47,0.34,TRUE,3.46,3.95
single,Amplification,sample_type,KRAS_12-61,IRS2,colorectal cancer,416,29,"beta[1,4]",0.044,0.009,0.313,-0.555,-0.458,-0.17,0.031,0.237,0.566,0.694,1128.545,1.002,Metastasis,0.14,0.05,618,403,16,13,1050,0.151,0.16,0.09,FALSE,3.53,3.53
single,Amplification,sample_type,KRAS_12-61,IRS2,colorectal cancer,602,28,"beta[2,4]",-0.156,0.01,0.325,-0.832,-0.711,-0.353,-0.15,0.071,0.338,0.448,960.311,1.002,Primary,-0.479,0.2,895,593,19,9,1516,0.398,0.28,0.17,FALSE,3.53,3.53
single,Amplification,sample_type,KRAS_12-61,IRS2,colorectal cancer,1018,57,mu_beta[3],-0.054,0.011,0.389,-0.826,-0.667,-0.259,-0.065,0.176,0.545,0.693,1340.883,1,overall,-0.14,0.05,1513,996,35,22,2566,0.001,0.01,0,FALSE,3.53,3.53
single,Amplification,sample_type,KRAS_12-61,ERBB2,colorectal cancer,571,38,"beta[1,4]",-1.268,0.01,0.352,-2.006,-1.855,-1.499,-1.247,-1.017,-0.738,-0.624,1205.808,1.001,Metastasis,-3.597,3.49,815,565,32,6,1418,8.709,2.5,2.08,TRUE,3.46,3.95
single,Amplification,sample_type,KRAS_12-61,ERBB2,colorectal cancer,1013,48,"beta[2,4]",-1.249,0.009,0.325,-1.889,-1.788,-1.466,-1.243,-1.017,-0.745,-0.65,1203.932,1.002,Primary,-3.844,3.92,1588,1005,40,8,2641,8.816,2.52,2.09,TRUE,3.46,3.95
single,Amplification,sample_type,KRAS_12-61,ERBB2,non-small cell lung cancer,655,34,"beta[1,4]",-2.106,0.016,0.602,-3.474,-3.163,-2.444,-2.054,-1.714,-1.227,-1.133,1387.763,1,Metastasis,-3.498,3.33,1796,654,33,1,2484,8.56,2.46,2.05,TRUE,3.46,3.95
single,Amplification,sample_type,KRAS_12-61,ERBB2,non-small cell lung cancer,1249,51,"beta[2,4]",-1.952,0.013,0.495,-3.013,-2.803,-2.28,-1.937,-1.597,-1.199,-1.086,1390.353,1.001,Primary,-3.948,4.1,2694,1245,47,4,3990,12.14,3.31,2.76,TRUE,3.46,3.95
single,Amplification,sample_type,KRAS_12-61,ERBB2,uterine cancer,70,19,"beta[1,4]",-1.898,0.028,0.824,-3.753,-3.39,-2.363,-1.867,-1.324,-0.644,-0.443,877.552,0.999,Metastasis,-2.304,1.67,411,69,18,1,499,0.616,0.36,0.24,TRUE,3.46,3.95
single,Amplification,sample_type,KRAS_12-61,ERBB2,uterine cancer,208,46,"beta[2,4]",-2.004,0.025,0.776,-3.763,-3.389,-2.466,-1.954,-1.46,-0.876,-0.7,969.819,0.999,Primary,-2.584,2.01,1083,207,45,1,1336,5.49,1.72,1.42,TRUE,3.46,3.95
