cancer_group,alteration_group,confounder,ras,nonras,cancer,number_ras,number_nonras,Parameter,mean,se_mean,sd,2.5%,5%,25%,50%,75%,95%,97.5%,n_eff,Rhat,variable,z,p,00,10,01,11,n,chisq_stat,chisq_p,chisq_padj,is_driver,cutoff_nmodel,cutoff_ntest
single,Any mutation (gene_pathways),sample_type,KRAS_12A,DDR,non-small cell lung cancer,88,988,mu_beta[3],0.294,0.011,0.428,-0.567,-0.358,0.075,0.299,0.525,0.929,1.094,1480.207,0.999,overall,0.688,0.31,2633,59,959,29,3680,1.408,0.63,0.2,TRUE,3.21,3.21
single,Any mutation (gene_pathways),sample_type,KRAS_12A,RAS_RAF_MAPK_extended,non-small cell lung cancer,25,866,"beta[1,4]",-1.038,0.008,0.278,-1.612,-1.481,-1.206,-1.05,-0.87,-0.573,-0.478,1336.051,0.999,Metastasis,-3.73,3.72,501,15,856,10,1382,4.646,1.51,0.85,TRUE,3.21,3.21
single,Any mutation (gene_pathways),sample_type,KRAS_12A,RAS_RAF_MAPK_extended,non-small cell lung cancer,63,1379,"beta[2,4]",-1.032,0.007,0.235,-1.516,-1.431,-1.182,-1.032,-0.882,-0.648,-0.579,1131.857,1,Primary,-4.393,4.95,878,41,1357,22,2298,15.931,4.18,3.05,TRUE,3.21,3.21
single,Any mutation (gene_pathways),sample_type,KRAS_12A,RAS_RAF_MAPK_extended,non-small cell lung cancer,88,2245,mu_beta[3],-1.035,0.009,0.336,-1.673,-1.516,-1.207,-1.046,-0.865,-0.531,-0.357,1351.993,1,overall,-3.083,2.69,1379,56,2213,32,3680,21.964,5.56,4.12,TRUE,3.21,3.21
single,Any mutation (gene_pathways),sample_type,KRAS_12A,RAS_RAF_MAPK_brief,non-small cell lung cancer,25,295,"beta[1,4]",-1.883,0.051,1.403,-5.412,-4.3,-2.309,-1.546,-1.023,-0.561,-0.383,746.313,1.006,Metastasis,-1.342,0.75,1062,25,295,0,1382,5.676,1.76,1.03,TRUE,3.21,3.21
single,Any mutation (gene_pathways),sample_type,KRAS_12A,RAS_RAF_MAPK_brief,non-small cell lung cancer,63,510,"beta[2,4]",-0.775,0.012,0.383,-1.533,-1.395,-1.014,-0.797,-0.515,-0.134,-0.036,1045.407,1.001,Primary,-2.022,1.37,1734,54,501,9,2298,1.898,0.77,0.3,TRUE,3.21,3.21
single,Any mutation (gene_pathways),sample_type,KRAS_12A,RAS_RAF_MAPK_brief,non-small cell lung cancer,88,805,mu_beta[3],-1.327,0.032,1.045,-3.744,-3.133,-1.64,-1.126,-0.803,-0.232,0.053,1075.338,1.002,overall,-1.27,0.69,2796,79,796,9,3680,6.476,1.96,1.13,TRUE,3.21,3.21
single,Any mutation (gene_pathways),sample_type,KRAS_12A,PI3K_AKT,non-small cell lung cancer,25,207,"beta[1,4]",-0.103,0.011,0.376,-0.878,-0.749,-0.298,-0.143,0.142,0.516,0.641,1233.635,1.001,Metastasis,-0.274,0.11,1154,21,203,4,1382,0,0,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),sample_type,KRAS_12A,PI3K_AKT,non-small cell lung cancer,63,363,"beta[2,4]",-0.121,0.011,0.316,-0.792,-0.683,-0.287,-0.137,0.091,0.394,0.472,856.073,1.003,Primary,-0.381,0.15,1881,54,354,9,2298,0.025,0.06,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),sample_type,KRAS_12A,PI3K_AKT,non-small cell lung cancer,88,570,mu_beta[3],-0.113,0.013,0.432,-0.928,-0.771,-0.311,-0.13,0.138,0.477,0.621,1045.155,1.002,overall,-0.262,0.1,3035,75,557,13,3680,0.002,0.01,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),sample_type,KRAS_12A,STK11_KEAP1,non-small cell lung cancer,25,311,"beta[1,4]",0.833,0.011,0.417,0.063,0.181,0.547,0.804,1.109,1.568,1.722,1386.563,0.999,Metastasis,1.996,1.34,1058,13,299,12,1382,8.06,2.34,1.39,TRUE,3.21,3.21
single,Any mutation (gene_pathways),sample_type,KRAS_12A,STK11_KEAP1,non-small cell lung cancer,63,463,"beta[2,4]",0.2,0.009,0.312,-0.443,-0.324,-0.008,0.215,0.408,0.709,0.793,1100.05,1.001,Primary,0.639,0.28,1785,50,450,13,2298,0,0,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),sample_type,KRAS_12A,STK11_KEAP1,non-small cell lung cancer,88,774,mu_beta[3],0.518,0.016,0.629,-0.796,-0.401,0.203,0.51,0.83,1.475,1.818,1508.242,0.999,overall,0.824,0.39,2843,63,749,25,3680,2.516,0.95,0.42,TRUE,3.21,3.21
single,Any mutation (gene_pathways),sample_type,KRAS_12C,Cell_Cycle,colorectal cancer,37,59,"beta[1,4]",-0.538,0.017,0.681,-1.916,-1.71,-0.97,-0.503,-0.081,0.53,0.698,1632.935,1,Metastasis,-0.79,0.37,784,35,57,2,878,0,0,0,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,Cell_Cycle,colorectal cancer,29,167,"beta[2,4]",-0.725,0.017,0.634,-2.074,-1.827,-1.143,-0.665,-0.298,0.269,0.4,1472.776,1,Primary,-1.143,0.6,1146,27,165,2,1340,0.401,0.28,0.1,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,Cell_Cycle,non-small cell lung cancer,166,278,"beta[1,4]",-0.201,0.005,0.191,-0.532,-0.494,-0.336,-0.215,-0.078,0.14,0.201,1234.895,1.001,Metastasis,-1.05,0.53,971,133,245,33,1382,0,0,0,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,Cell_Cycle,non-small cell lung cancer,289,423,"beta[2,4]",-0.4,0.004,0.161,-0.753,-0.699,-0.498,-0.388,-0.285,-0.148,-0.114,1284.834,1.001,Primary,-2.481,1.88,1622,253,387,36,2298,7.347,2.17,1.55,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,Cell_Cycle,colorectal cancer,66,226,mu_beta[3],-0.669,0.02,0.815,-2.295,-2.011,-1.122,-0.639,-0.193,0.552,0.893,1585.582,0.999,overall,-0.82,0.39,1930,62,222,4,2218,0.845,0.45,0.19,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,Cell_Cycle,non-small cell lung cancer,455,701,mu_beta[3],-0.305,0.007,0.261,-0.778,-0.648,-0.427,-0.308,-0.183,0.067,0.169,1352.264,1.001,overall,-1.167,0.61,2593,386,632,69,3680,4.796,1.54,1.04,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,Chromatin_Regulation,colorectal cancer,37,249,"beta[1,4]",-0.229,0.01,0.373,-0.996,-0.835,-0.481,-0.219,0.02,0.362,0.5,1367.179,1,Metastasis,-0.613,0.27,602,27,239,10,878,0,0,0,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,Chromatin_Regulation,colorectal cancer,29,501,"beta[2,4]",-0.721,0.01,0.397,-1.569,-1.438,-0.956,-0.685,-0.439,-0.115,-0.013,1459.611,1,Primary,-1.816,1.16,816,23,495,6,1340,2.839,1.04,0.67,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,Chromatin_Regulation,non-small cell lung cancer,166,644,"beta[1,4]",0.392,0.004,0.137,0.111,0.165,0.307,0.393,0.481,0.613,0.65,1467.149,0.999,Metastasis,2.867,2.38,664,74,552,92,1382,5.505,1.72,1.17,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,Chromatin_Regulation,non-small cell lung cancer,289,939,"beta[2,4]",0.383,0.003,0.119,0.152,0.194,0.303,0.381,0.464,0.58,0.616,1393.061,0.999,Primary,3.223,2.9,1212,147,797,142,2298,8.976,2.56,1.87,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,Chromatin_Regulation,colorectal cancer,66,750,mu_beta[3],-0.479,0.015,0.604,-1.632,-1.403,-0.794,-0.467,-0.144,0.415,0.695,1527.67,0.999,overall,-0.793,0.37,1418,50,734,16,2218,2.361,0.91,0.59,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,Chromatin_Regulation,non-small cell lung cancer,455,1583,mu_beta[3],0.388,0.006,0.243,-0.045,0.058,0.274,0.383,0.499,0.749,0.852,1557.983,1.001,overall,1.596,0.96,1876,221,1349,234,3680,14.6,3.88,2.92,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,NRF2_pathway_oxidative_stress_response,colorectal cancer,37,18,"beta[1,4]",-1.563,0.048,1.681,-5.858,-4.54,-2.364,-1.301,-0.409,0.576,0.796,1213.422,1.001,Metastasis,-0.93,0.45,823,37,18,0,878,0.094,0.12,0.01,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,NRF2_pathway_oxidative_stress_response,colorectal cancer,29,50,"beta[2,4]",-0.967,0.037,1.235,-3.759,-3.141,-1.674,-0.801,-0.094,0.779,1,1132.109,1.001,Primary,-0.783,0.36,1262,28,49,1,1340,0,0,0,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,NRF2_pathway_oxidative_stress_response,non-small cell lung cancer,166,277,"beta[1,4]",0.465,0.004,0.162,0.149,0.205,0.359,0.46,0.571,0.737,0.789,1415.979,0.999,Metastasis,2.869,2.39,986,119,230,47,1382,7.475,2.2,1.55,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,NRF2_pathway_oxidative_stress_response,non-small cell lung cancer,289,384,"beta[2,4]",0.379,0.004,0.137,0.109,0.159,0.29,0.381,0.461,0.6,0.652,1483.811,0.999,Primary,2.771,2.25,1687,227,322,62,2298,4.961,1.59,1.06,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,NRF2_pathway_oxidative_stress_response,colorectal cancer,66,68,mu_beta[3],-1.203,0.041,1.475,-4.551,-3.735,-1.986,-1.058,-0.236,0.826,1.136,1280.628,1,overall,-0.815,0.38,2085,65,67,1,2218,0.144,0.15,0.02,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,NRF2_pathway_oxidative_stress_response,non-small cell lung cancer,455,661,mu_beta[3],0.423,0.007,0.256,-0.009,0.102,0.304,0.424,0.545,0.77,0.877,1451.556,0.999,overall,1.652,1.01,2673,346,552,109,3680,12.199,3.32,2.54,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,wnt,colorectal cancer,37,722,"beta[1,4]",1.032,0.014,0.511,0.107,0.248,0.678,0.993,1.346,1.936,2.147,1293.286,1.002,Metastasis,2.019,1.36,154,2,687,35,878,3.205,1.13,0.74,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,wnt,colorectal cancer,29,1119,"beta[2,4]",0.547,0.014,0.502,-0.436,-0.236,0.203,0.531,0.873,1.379,1.559,1360.928,1.001,Primary,1.089,0.56,217,4,1094,25,1340,0.02,0.05,0,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,wnt,non-small cell lung cancer,166,198,"beta[1,4]",0.127,0.005,0.178,-0.217,-0.161,0.015,0.117,0.244,0.419,0.477,1441.701,0.999,Metastasis,0.714,0.32,1045,139,171,27,1382,0.412,0.28,0.1,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,wnt,non-small cell lung cancer,289,271,"beta[2,4]",0.085,0.005,0.171,-0.255,-0.193,-0.02,0.08,0.197,0.369,0.408,1364.526,0.999,Primary,0.499,0.21,1774,253,235,36,2298,0.077,0.11,0.01,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,wnt,colorectal cancer,66,1841,mu_beta[3],0.798,0.017,0.638,-0.414,-0.154,0.416,0.773,1.144,1.811,2.125,1430.053,1.002,overall,1.251,0.68,371,6,1781,60,2218,2.464,0.93,0.6,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,wnt,non-small cell lung cancer,455,469,mu_beta[3],0.111,0.006,0.247,-0.357,-0.255,-0.013,0.097,0.252,0.499,0.616,1482.776,0.999,overall,0.45,0.19,2819,392,406,63,3680,0.459,0.3,0.1,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,DDR,colorectal cancer,37,193,"beta[1,4]",-0.295,0.012,0.441,-1.209,-1.05,-0.573,-0.282,0.014,0.4,0.523,1333.368,1,Metastasis,-0.67,0.3,656,29,185,8,878,0,0,0,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,DDR,colorectal cancer,29,353,"beta[2,4]",-1.675,0.022,0.826,-3.725,-3.174,-2.095,-1.541,-1.119,-0.572,-0.393,1399.319,1.002,Primary,-2.028,1.37,959,28,352,1,1340,6.847,2.05,1.47,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,DDR,non-small cell lung cancer,166,419,"beta[1,4]",0.573,0.004,0.145,0.272,0.329,0.482,0.577,0.67,0.809,0.857,1578.342,1,Metastasis,3.961,4.13,865,98,351,68,1382,9.556,2.7,1.97,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,DDR,non-small cell lung cancer,289,569,"beta[2,4]",0.631,0.003,0.118,0.396,0.44,0.551,0.629,0.707,0.83,0.871,1376.688,1,Primary,5.364,7.09,1546,183,463,106,2298,24.476,6.12,4.99,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,DDR,colorectal cancer,66,546,mu_beta[3],-0.955,0.022,0.866,-2.938,-2.402,-1.378,-0.917,-0.496,0.333,0.679,1506.148,0.999,overall,-1.103,0.57,1615,57,537,9,2218,3.831,1.3,0.85,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,DDR,non-small cell lung cancer,455,988,mu_beta[3],0.598,0.006,0.233,0.136,0.247,0.47,0.603,0.712,0.943,1.051,1592.087,1,overall,2.564,1.99,2411,281,814,174,3680,33.661,8.18,6.93,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,RAS_RAF_MAPK_extended,colorectal cancer,37,391,"beta[1,4]",0.359,0.008,0.297,-0.224,-0.109,0.155,0.353,0.557,0.858,0.953,1509.751,0.999,Metastasis,1.209,0.64,470,17,371,20,878,1.044,0.51,0.24,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,RAS_RAF_MAPK_extended,colorectal cancer,29,698,"beta[2,4]",0.046,0.008,0.325,-0.608,-0.486,-0.169,0.051,0.262,0.564,0.691,1492.844,0.999,Primary,0.141,0.05,628,14,683,15,1340,0,0,0,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,RAS_RAF_MAPK_extended,non-small cell lung cancer,166,866,"beta[1,4]",-0.41,0.003,0.122,-0.644,-0.602,-0.492,-0.412,-0.331,-0.2,-0.161,1317.544,1.001,Metastasis,-3.368,3.12,441,75,775,91,1382,4.587,1.49,1.01,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,RAS_RAF_MAPK_extended,non-small cell lung cancer,289,1379,"beta[2,4]",-0.44,0.003,0.11,-0.67,-0.621,-0.513,-0.44,-0.368,-0.255,-0.222,1296.205,0.999,Primary,-3.995,4.19,775,144,1234,145,2298,12.861,3.47,2.65,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,RAS_RAF_MAPK_extended,colorectal cancer,66,1089,mu_beta[3],0.202,0.015,0.524,-0.754,-0.592,-0.083,0.203,0.472,0.95,1.227,1271.584,1.002,overall,0.386,0.16,1098,31,1054,35,2218,0.274,0.22,0.08,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,RAS_RAF_MAPK_extended,non-small cell lung cancer,455,2245,mu_beta[3],-0.426,0.005,0.174,-0.77,-0.665,-0.519,-0.424,-0.338,-0.176,-0.121,1346.6,0.998,overall,-2.444,1.84,1216,219,2009,236,3680,17.786,4.61,3.57,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,RAS_RAF_MAPK_brief,colorectal cancer,37,259,"beta[1,4]",-0.576,0.011,0.39,-1.359,-1.218,-0.83,-0.577,-0.298,0.046,0.126,1335.364,1.002,Metastasis,-1.478,0.86,589,30,252,7,878,1.582,0.68,0.38,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,RAS_RAF_MAPK_brief,colorectal cancer,29,533,"beta[2,4]",-0.503,0.009,0.362,-1.185,-1.069,-0.748,-0.504,-0.265,0.085,0.202,1531.003,0.999,Primary,-1.39,0.78,787,20,524,9,1340,0.609,0.36,0.15,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,RAS_RAF_MAPK_brief,non-small cell lung cancer,166,295,"beta[1,4]",-0.294,0.005,0.152,-0.618,-0.552,-0.384,-0.289,-0.187,-0.064,-0.028,1128.436,1.002,Metastasis,-1.927,1.27,948,139,268,27,1382,2.567,0.96,0.61,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,RAS_RAF_MAPK_brief,non-small cell lung cancer,289,510,"beta[2,4]",-0.253,0.005,0.135,-0.521,-0.475,-0.342,-0.25,-0.16,-0.04,0.005,807.471,1.003,Primary,-1.867,1.21,1555,233,454,56,2298,1.337,0.61,0.32,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,RAS_RAF_MAPK_brief,colorectal cancer,66,792,mu_beta[3],-0.532,0.014,0.565,-1.701,-1.406,-0.84,-0.522,-0.22,0.295,0.531,1562.802,1.001,overall,-0.941,0.46,1376,50,776,16,2218,3.397,1.19,0.77,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,RAS_RAF_MAPK_brief,non-small cell lung cancer,455,805,mu_beta[3],-0.274,0.005,0.184,-0.606,-0.537,-0.371,-0.264,-0.172,-0.029,0.029,1399.576,1,overall,-1.485,0.86,2503,372,722,83,3680,3.771,1.28,0.85,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,PI3K_AKT,colorectal cancer,37,214,"beta[1,4]",-0.171,0.01,0.381,-0.954,-0.813,-0.433,-0.167,0.09,0.438,0.537,1431.079,1,Metastasis,-0.449,0.18,635,29,206,8,878,0.041,0.08,0,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,PI3K_AKT,colorectal cancer,29,480,"beta[2,4]",-0.152,0.009,0.363,-0.926,-0.749,-0.381,-0.148,0.093,0.439,0.529,1751.723,0.999,Primary,-0.418,0.17,841,19,470,10,1340,0,0,0,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,PI3K_AKT,non-small cell lung cancer,166,207,"beta[1,4]",-0.118,0.005,0.164,-0.425,-0.388,-0.226,-0.122,-0.016,0.161,0.214,987.696,1.002,Metastasis,-0.716,0.32,1033,142,183,24,1382,0.007,0.03,0,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,PI3K_AKT,non-small cell lung cancer,289,363,"beta[2,4]",-0.144,0.004,0.151,-0.45,-0.394,-0.235,-0.138,-0.042,0.102,0.14,1422.983,0.999,Primary,-0.948,0.46,1686,249,323,40,2298,0.79,0.43,0.19,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,PI3K_AKT,colorectal cancer,66,694,mu_beta[3],-0.145,0.017,0.612,-1.36,-1.053,-0.469,-0.152,0.176,0.776,1.104,1346.029,1.001,overall,-0.237,0.09,1476,48,676,18,2218,0.336,0.25,0.1,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,PI3K_AKT,non-small cell lung cancer,455,570,mu_beta[3],-0.127,0.005,0.198,-0.5,-0.409,-0.236,-0.13,-0.018,0.154,0.233,1318.246,1.001,overall,-0.641,0.28,2719,391,506,64,3680,0.684,0.39,0.16,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,STK11_KEAP1,colorectal cancer,37,18,"beta[1,4]",-0.873,0.049,1.636,-4.506,-3.545,-1.487,-0.583,0.145,0.98,1.184,1126.077,1.002,Metastasis,-0.534,0.23,823,37,18,0,878,0.094,0.12,0.01,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,STK11_KEAP1,colorectal cancer,29,43,"beta[2,4]",0.15,0.03,0.927,-2.076,-1.515,-0.365,0.276,0.767,1.463,1.706,946.178,1.002,Primary,0.161,0.06,1270,27,41,2,1340,0.368,0.26,0.1,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,STK11_KEAP1,non-small cell lung cancer,166,311,"beta[1,4]",0.758,0.004,0.148,0.454,0.499,0.664,0.764,0.859,0.987,1.027,1194.179,0.999,Metastasis,5.131,6.54,961,110,255,56,1382,12.924,3.49,2.65,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,STK11_KEAP1,non-small cell lung cancer,289,463,"beta[2,4]",0.868,0.003,0.121,0.642,0.67,0.788,0.866,0.948,1.072,1.112,1313.235,1,Primary,7.149,12.06,1649,186,360,103,2298,48.219,11.42,9.99,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,STK11_KEAP1,colorectal cancer,66,61,mu_beta[3],-0.327,0.037,1.248,-3.298,-2.546,-0.964,-0.168,0.473,1.34,1.796,1116.452,1.002,overall,-0.262,0.1,2093,64,59,2,2218,0,0,0,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12C,STK11_KEAP1,non-small cell lung cancer,455,774,mu_beta[3],0.807,0.007,0.229,0.374,0.488,0.707,0.809,0.92,1.111,1.206,1108.691,1,overall,3.531,3.38,2610,296,615,159,3680,59.554,13.92,12.19,TRUE,3.21,3.81
single,Any mutation (gene_pathways),sample_type,KRAS_12D,Cell_Cycle,colorectal cancer,111,59,"beta[1,4]",-0.301,0.011,0.408,-1.159,-1.001,-0.56,-0.276,-0.025,0.319,0.411,1496.911,0.999,Metastasis,-0.737,0.34,713,106,54,5,878,0.631,0.37,0.13,TRUE,3.21,4.1
single,Any mutation (gene_pathways),sample_type,KRAS_12D,Cell_Cycle,colorectal cancer,180,167,"beta[2,4]",0.192,0.006,0.229,-0.265,-0.177,0.035,0.201,0.352,0.561,0.621,1546.225,1.001,Primary,0.84,0.4,1020,153,140,27,1340,0.973,0.49,0.2,TRUE,3.21,4.1
single,Any mutation (gene_pathways),sample_type,KRAS_12D,Cell_Cycle,non-small cell lung cancer,45,278,"beta[1,4]",-0.067,0.008,0.274,-0.626,-0.514,-0.244,-0.061,0.104,0.377,0.472,1241.903,1.003,Metastasis,-0.243,0.09,1068,36,269,9,1382,0,0,0,TRUE,3.21,4.1
