cancer_group,alteration_group,confounder,ras,nonras,cancer,number_ras,number_nonras,Parameter,mean,se_mean,sd,2.5%,5%,25%,50%,75%,95%,97.5%,n_eff,Rhat,variable,z,p,00,10,01,11,n,chisq_stat,chisq_p,chisq_padj,is_driver,cutoff_nmodel,cutoff_ntest
single,Any mutation (gene_pathways),agecat,KRAS_12A,STK11_KEAP1,non-small cell lung cancer,23,227,"beta[2,4]",0.621,0.009,0.336,-0.047,0.069,0.42,0.62,0.818,1.168,1.321,1284.316,1.004,50-65,1.849,1.19,1066,16,220,7,1309,1.947,0.79,0.41,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12A,STK11_KEAP1,non-small cell lung cancer,55,371,"beta[3,4]",0.557,0.013,0.274,-0.029,0.083,0.379,0.567,0.751,0.987,1.063,417.448,1.003,>65,2.029,1.37,1709,41,357,14,2121,1.947,0.79,0.41,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12A,STK11_KEAP1,non-small cell lung cancer,78,624,mu_beta[3],0.552,0.015,0.428,-0.361,-0.103,0.352,0.583,0.787,1.129,1.297,855.162,1.002,overall,1.29,0.71,2937,57,603,21,3618,4.559,1.48,0.75,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,Cell_Cycle,non-small cell lung cancer,7,23,"beta[1,4]",-0.071,0.013,0.5,-1.203,-0.937,-0.281,0.018,0.227,0.564,0.701,1440.922,0.999,40-50,-0.141,0.05,158,7,23,0,188,0.176,0.17,0.15,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,Cell_Cycle,non-small cell lung cancer,133,171,"beta[2,4]",0.193,0.006,0.222,-0.255,-0.177,0.048,0.188,0.345,0.56,0.613,1399.657,1.001,50-65,0.866,0.41,1026,112,150,21,1309,0.72,0.4,0.24,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,Cell_Cycle,non-small cell lung cancer,251,267,"beta[3,4]",0.16,0.004,0.176,-0.191,-0.138,0.051,0.157,0.279,0.451,0.501,1571.796,0.999,>65,0.909,0.44,1639,215,231,36,2121,0.626,0.37,0.24,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,Cell_Cycle,non-small cell lung cancer,391,461,mu_beta[3],0.094,0.008,0.322,-0.599,-0.465,-0.071,0.11,0.287,0.545,0.672,1531.958,0.999,overall,0.291,0.11,2823,334,404,57,3618,1.151,0.55,0.33,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,Chromatin_Regulation,non-small cell lung cancer,7,55,"beta[2,4]",0.841,0.012,0.467,-0.099,0.086,0.555,0.823,1.127,1.622,1.781,1424.991,1,40-50,1.798,1.14,130,3,51,4,188,1.512,0.66,0.43,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,Chromatin_Regulation,non-small cell lung cancer,133,446,"beta[3,4]",0.968,0.005,0.177,0.613,0.671,0.853,0.967,1.089,1.262,1.315,1537.259,0.999,50-65,5.468,7.34,803,60,373,73,1309,27.533,6.81,6.25,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,Chromatin_Regulation,non-small cell lung cancer,251,654,"beta[4,4]",0.941,0.003,0.133,0.677,0.725,0.846,0.942,1.03,1.164,1.202,1533.63,0.999,>65,7.048,11.74,1341,126,529,125,2121,47.015,11.15,10.29,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,Chromatin_Regulation,non-small cell lung cancer,391,1166,mu_beta[3],0.83,0.01,0.377,-0.012,0.189,0.63,0.847,1.047,1.396,1.547,1429.831,1,overall,2.201,1.56,2325,189,964,202,3680,79.635,18.35,17.09,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,NRF2_pathway_oxidative_stress_response,non-small cell lung cancer,7,20,"beta[1,4]",0.839,0.01,0.38,0.088,0.217,0.628,0.83,1.039,1.461,1.662,1372.099,0.999,40-50,2.205,1.56,163,5,18,2,188,0.89,0.46,0.27,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,NRF2_pathway_oxidative_stress_response,non-small cell lung cancer,133,172,"beta[2,4]",0.913,0.005,0.186,0.55,0.607,0.801,0.913,1.039,1.229,1.287,1156.025,1.003,50-65,4.904,6.03,1038,99,138,34,1309,18.829,4.84,4.37,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,NRF2_pathway_oxidative_stress_response,non-small cell lung cancer,251,278,"beta[3,4]",0.841,0.004,0.146,0.556,0.601,0.746,0.842,0.939,1.072,1.116,1473.686,1.001,>65,5.772,8.1,1650,193,220,58,2121,24.013,6.02,5.5,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,NRF2_pathway_oxidative_stress_response,non-small cell lung cancer,391,470,mu_beta[3],0.856,0.007,0.269,0.312,0.441,0.704,0.858,1.001,1.288,1.419,1413.667,0.999,overall,3.182,2.83,2851,297,376,94,3618,46.269,10.99,10.21,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,wnt,non-small cell lung cancer,7,22,"beta[1,4]",0.332,0.012,0.459,-0.561,-0.418,0.053,0.319,0.58,1.119,1.312,1422.58,1.002,40-50,0.723,0.33,161,5,20,2,188,0.666,0.38,0.24,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,wnt,non-small cell lung cancer,133,138,"beta[2,4]",0.051,0.009,0.265,-0.502,-0.4,-0.122,0.059,0.232,0.469,0.524,965.341,1.002,50-65,0.191,0.07,1051,120,125,13,1309,0.024,0.06,0.04,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,wnt,non-small cell lung cancer,251,215,"beta[3,4]",0.37,0.005,0.189,-0.013,0.056,0.245,0.369,0.491,0.682,0.734,1456.314,0.999,>65,1.953,1.29,1690,216,180,35,2121,4.069,1.36,1.02,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,wnt,non-small cell lung cancer,391,375,mu_beta[3],0.256,0.009,0.331,-0.414,-0.282,0.068,0.258,0.444,0.766,0.892,1239.796,1.001,overall,0.773,0.36,2902,341,325,50,3618,2.485,0.94,0.64,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,DDR,non-small cell lung cancer,7,28,"beta[1,4]",1.151,0.012,0.444,0.4,0.514,0.866,1.09,1.401,1.955,2.208,1392.414,1,40-50,2.592,2.02,157,3,24,4,188,7.069,2.11,1.7,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,DDR,non-small cell lung cancer,133,288,"beta[2,4]",1.095,0.006,0.182,0.746,0.801,0.972,1.096,1.212,1.396,1.459,965.154,1.002,50-65,6.024,8.77,945,76,231,57,1309,36.182,8.75,8.09,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,DDR,non-small cell lung cancer,251,433,"beta[3,4]",0.898,0.004,0.142,0.61,0.673,0.797,0.897,0.996,1.133,1.169,1023.995,1.003,>65,6.325,9.6,1524,164,346,87,2121,34.576,8.39,7.79,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,DDR,non-small cell lung cancer,391,749,mu_beta[3],1.043,0.009,0.321,0.49,0.579,0.852,1.024,1.194,1.586,1.733,1291.393,1.003,overall,3.252,2.94,2626,243,601,148,3618,77.371,17.85,16.77,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,RAS_RAF_MAPK_extended,non-small cell lung cancer,7,96,"beta[2,4]",0.172,0.013,0.494,-0.697,-0.555,-0.159,0.14,0.452,1.036,1.254,1492.082,1.001,40-50,0.348,0.14,90,2,91,5,188,0.509,0.32,0.21,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,RAS_RAF_MAPK_extended,non-small cell lung cancer,133,675,"beta[3,4]",0.267,0.005,0.176,-0.067,-0.013,0.144,0.267,0.389,0.545,0.609,1475.468,0.998,50-65,1.515,0.89,578,56,598,77,1309,2.1,0.83,0.55,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,RAS_RAF_MAPK_extended,non-small cell lung cancer,251,1021,"beta[4,4]",-0.044,0.003,0.131,-0.306,-0.254,-0.127,-0.047,0.046,0.168,0.218,1566.039,0.999,>65,-0.335,0.13,966,134,904,117,2121,0.2,0.18,0.15,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,RAS_RAF_MAPK_extended,non-small cell lung cancer,391,1814,mu_beta[3],0.05,0.012,0.409,-0.816,-0.647,-0.174,0.049,0.267,0.717,0.888,1249.62,1.004,overall,0.123,0.04,1674,192,1615,199,3680,0.38,0.27,0.21,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,RAS_RAF_MAPK_brief,non-small cell lung cancer,7,33,"beta[1,4]",0.379,0.014,0.511,-0.525,-0.364,0.029,0.327,0.669,1.288,1.539,1422.12,0.999,40-50,0.742,0.34,151,4,30,3,188,1.657,0.7,0.45,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,RAS_RAF_MAPK_brief,non-small cell lung cancer,133,211,"beta[2,4]",0.379,0.006,0.217,-0.061,0.014,0.243,0.381,0.532,0.725,0.79,1136.713,1.003,50-65,1.747,1.09,995,103,181,30,1309,4.023,1.35,1.02,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,RAS_RAF_MAPK_brief,non-small cell lung cancer,251,360,"beta[3,4]",-0.102,0.005,0.185,-0.466,-0.406,-0.23,-0.093,0.022,0.195,0.262,1468.959,1,>65,-0.553,0.24,1547,214,323,37,2121,0.835,0.44,0.27,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,RAS_RAF_MAPK_brief,non-small cell lung cancer,391,604,mu_beta[3],0.215,0.01,0.373,-0.457,-0.322,-0.016,0.184,0.423,0.825,1.028,1429.336,0.999,overall,0.576,0.25,2693,321,534,70,3618,0.368,0.26,0.21,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,PI3K_AKT,non-small cell lung cancer,7,22,"beta[1,4]",0.27,0.013,0.473,-0.794,-0.533,0.023,0.3,0.567,0.955,1.149,1382.821,0.999,40-50,0.572,0.25,160,6,21,1,188,0,0,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,PI3K_AKT,non-small cell lung cancer,133,141,"beta[2,4]",0.626,0.006,0.234,0.166,0.231,0.463,0.626,0.783,1.009,1.075,1585.157,1,50-65,2.677,2.13,1060,108,116,25,1309,9.013,2.57,2.13,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,PI3K_AKT,non-small cell lung cancer,251,225,"beta[3,4]",0.22,0.005,0.199,-0.191,-0.11,0.093,0.229,0.363,0.532,0.58,1439.937,1.002,>65,1.105,0.57,1675,221,195,30,2121,0.393,0.28,0.21,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,PI3K_AKT,non-small cell lung cancer,391,388,mu_beta[3],0.375,0.009,0.346,-0.377,-0.195,0.189,0.392,0.576,0.921,1.065,1500.416,1,overall,1.085,0.56,2895,335,332,56,3618,5.514,1.72,1.34,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,STK11_KEAP1,non-small cell lung cancer,7,26,"beta[1,4]",0.975,0.009,0.358,0.164,0.356,0.79,1.006,1.171,1.533,1.685,1431.161,1.001,40-50,2.724,2.19,157,5,24,2,188,0.352,0.26,0.21,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,STK11_KEAP1,non-small cell lung cancer,133,227,"beta[2,4]",1.148,0.005,0.176,0.817,0.86,1.032,1.143,1.261,1.446,1.512,1432.046,1,50-65,6.536,10.2,998,84,178,49,1309,37.774,9.1,8.39,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,STK11_KEAP1,non-small cell lung cancer,251,371,"beta[3,4]",1.102,0.004,0.138,0.839,0.879,1.008,1.105,1.194,1.327,1.367,1502.508,1,>65,7.982,14.88,1586,164,284,87,2121,56.81,13.32,12.36,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12C,STK11_KEAP1,non-small cell lung cancer,391,624,mu_beta[3],1.078,0.008,0.263,0.544,0.648,0.934,1.085,1.22,1.484,1.627,1116.996,0.999,overall,4.101,4.39,2741,253,486,138,3618,98.624,22.52,20.96,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12D,Cell_Cycle,non-small cell lung cancer,7,23,"beta[1,4]",0.744,0.013,0.479,0.024,0.121,0.44,0.667,0.944,1.65,1.961,1387.483,0.999,40-50,1.553,0.92,162,3,19,4,188,9.658,2.72,1.47,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12D,Cell_Cycle,non-small cell lung cancer,34,171,"beta[2,4]",0.396,0.01,0.319,-0.324,-0.166,0.195,0.422,0.618,0.86,0.949,928.686,1,50-65,1.241,0.67,1109,29,166,5,1309,0.001,0.01,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12D,Cell_Cycle,non-small cell lung cancer,91,267,"beta[3,4]",0.486,0.01,0.25,-0.021,0.056,0.326,0.499,0.659,0.865,0.931,648.642,1.001,>65,1.942,1.28,1779,75,251,16,2121,1.707,0.72,0.16,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12D,Cell_Cycle,non-small cell lung cancer,132,461,mu_beta[3],0.546,0.009,0.344,-0.094,0.013,0.341,0.543,0.75,1.07,1.216,1341.63,1,overall,1.587,0.95,3050,107,436,25,3618,4.172,1.39,0.48,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12D,Chromatin_Regulation,non-small cell lung cancer,7,55,"beta[2,4]",-0.146,0.01,0.38,-0.948,-0.764,-0.347,-0.123,0.097,0.432,0.534,1323.922,1.001,40-50,-0.383,0.15,127,6,54,1,188,0.215,0.19,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12D,Chromatin_Regulation,non-small cell lung cancer,34,446,"beta[3,4]",-0.055,0.007,0.265,-0.593,-0.521,-0.225,-0.05,0.119,0.372,0.462,1308.926,0.999,50-65,-0.209,0.08,841,22,434,12,1309,0,0,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12D,Chromatin_Regulation,non-small cell lung cancer,91,654,"beta[4,4]",0.048,0.006,0.207,-0.35,-0.287,-0.089,0.048,0.184,0.397,0.475,1177.374,1,>65,0.233,0.09,1406,61,624,30,2121,0.112,0.13,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12D,Chromatin_Regulation,non-small cell lung cancer,135,1166,mu_beta[3],-0.059,0.007,0.28,-0.623,-0.529,-0.23,-0.052,0.133,0.392,0.466,1428.194,0.999,overall,-0.209,0.08,2422,92,1123,43,3680,0,0,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12D,NRF2_pathway_oxidative_stress_response,non-small cell lung cancer,7,20,"beta[1,4]",0.276,0.01,0.359,-0.448,-0.291,0.058,0.286,0.487,0.855,0.964,1413.24,1.001,40-50,0.769,0.35,162,6,19,1,188,0,0,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12D,NRF2_pathway_oxidative_stress_response,non-small cell lung cancer,34,172,"beta[2,4]",0.312,0.009,0.297,-0.246,-0.165,0.107,0.318,0.496,0.826,0.922,1084.565,1.003,50-65,1.05,0.53,1110,27,165,7,1309,1.093,0.53,0.12,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12D,NRF2_pathway_oxidative_stress_response,non-small cell lung cancer,91,278,"beta[3,4]",0.254,0.007,0.249,-0.271,-0.163,0.09,0.266,0.412,0.648,0.742,1303.519,1.004,>65,1.018,0.51,1766,77,264,14,2121,0.249,0.21,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12D,NRF2_pathway_oxidative_stress_response,non-small cell lung cancer,132,470,mu_beta[3],0.285,0.009,0.299,-0.29,-0.187,0.081,0.291,0.478,0.754,0.861,1199.225,1.003,overall,0.954,0.47,3038,110,448,22,3618,1.318,0.6,0.13,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12D,wnt,non-small cell lung cancer,7,22,"beta[1,4]",0.182,0.012,0.425,-0.821,-0.561,-0.036,0.22,0.459,0.781,0.911,1314.431,0.999,40-50,0.428,0.17,159,7,22,0,188,0.146,0.15,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12D,wnt,non-small cell lung cancer,34,138,"beta[2,4]",0.278,0.009,0.319,-0.354,-0.227,0.071,0.28,0.494,0.793,0.891,1163.81,0.999,50-65,0.872,0.42,1142,29,133,5,1309,0.268,0.22,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12D,wnt,non-small cell lung cancer,91,215,"beta[3,4]",0.324,0.007,0.274,-0.23,-0.135,0.138,0.331,0.51,0.759,0.852,1422.942,1.002,>65,1.184,0.63,1828,78,202,13,2121,1.352,0.61,0.13,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12D,wnt,non-small cell lung cancer,132,375,mu_beta[3],0.261,0.009,0.328,-0.412,-0.302,0.071,0.279,0.473,0.756,0.847,1318.924,1.001,overall,0.796,0.37,3129,114,357,18,3618,1.234,0.57,0.13,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12D,DDR,non-small cell lung cancer,7,28,"beta[1,4]",0.091,0.012,0.435,-0.837,-0.638,-0.149,0.111,0.37,0.762,0.89,1395.957,0.998,40-50,0.209,0.08,154,6,27,1,188,0,0,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12D,DDR,non-small cell lung cancer,34,288,"beta[2,4]",-0.017,0.009,0.331,-0.714,-0.588,-0.225,0.006,0.205,0.493,0.563,1446.534,1,50-65,-0.051,0.02,993,28,282,6,1309,0.169,0.17,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12D,DDR,non-small cell lung cancer,91,433,"beta[3,4]",0.294,0.006,0.226,-0.163,-0.093,0.146,0.3,0.44,0.661,0.725,1475.284,0.998,>65,1.297,0.71,1622,66,408,25,2121,2.479,0.94,0.28,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12D,DDR,non-small cell lung cancer,132,749,mu_beta[3],0.128,0.009,0.327,-0.554,-0.423,-0.066,0.15,0.334,0.626,0.737,1428.658,0.999,overall,0.392,0.16,2769,100,717,32,3618,0.834,0.44,0.09,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12D,RAS_RAF_MAPK_extended,non-small cell lung cancer,7,96,"beta[2,4]",-0.776,0.01,0.372,-1.579,-1.408,-0.964,-0.745,-0.541,-0.25,-0.147,1335.665,1,40-50,-2.088,1.43,86,6,95,1,188,2.555,0.96,0.28,TRUE,3.21,3.21
single,Any mutation (gene_pathways),agecat,KRAS_12D,RAS_RAF_MAPK_extended,non-small cell lung cancer,34,675,"beta[3,4]",-0.674,0.007,0.249,-1.176,-1.083,-0.833,-0.679,-0.51,-0.265,-0.165,1387.934,0.998,50-65,-2.701,2.16,613,21,662,13,1309,1.966,0.79,0.19,TRUE,3.21,3.21
