cancer_group,alteration_group,confounder,ras,nonras,cancer,number_ras,number_nonras,Parameter,mean,se_mean,sd,2.5%,5%,25%,50%,75%,95%,97.5%,n_eff,Rhat,variable,z,p,00,10,01,11,n,chisq_stat,chisq_p,chisq_padj,is_driver,cutoff_nmodel,cutoff_ntest
single,Any mutation,Mutation signature,KRAS_12C,PTPRD,non-small cell lung cancer,37,26,"beta[2,4]",0.6,0.013,0.504,-0.474,-0.27,0.281,0.619,0.938,1.401,1.544,1531.779,1.001,Signature.2,1.192,0.63,267,32,21,5,325,0.983,0.49,0.12,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,PTPRD,non-small cell lung cancer,10,15,"beta[3,4]",0.886,0.018,0.71,-0.536,-0.326,0.417,0.923,1.391,1.99,2.192,1543.129,0.999,Signature.3,1.247,0.67,220,8,13,2,243,1.403,0.63,0.19,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,PTPRD,non-small cell lung cancer,88,160,"beta[4,4]",0.111,0.007,0.269,-0.443,-0.338,-0.061,0.124,0.304,0.529,0.617,1317.625,1,Signature.4,0.414,0.17,512,68,140,20,740,0.017,0.05,0,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,PTPRD,non-small cell lung cancer,121,15,"beta[5,4]",0.348,0.013,0.487,-0.581,-0.413,0.027,0.333,0.662,1.158,1.361,1329.764,0.999,Signature.R2,0.715,0.32,73,111,5,10,199,0.044,0.08,0,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,PTPRD,non-small cell lung cancer,292,235,mu_beta[3],0.603,0.014,0.511,-0.391,-0.23,0.266,0.596,0.949,1.449,1.663,1341.419,1.002,overall,1.179,0.62,1178,246,189,46,1659,0.585,0.35,0.09,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,PIK3C2G,non-small cell lung cancer,37,11,"beta[1,4]",-0.138,0.017,0.666,-1.605,-1.267,-0.483,-0.073,0.301,0.81,0.966,1491.102,0.999,Signature.2,-0.208,0.08,275,36,10,1,322,0,0,0,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,PIK3C2G,non-small cell lung cancer,82,46,"beta[2,4]",0.028,0.012,0.433,-0.818,-0.694,-0.273,0.045,0.339,0.7,0.84,1257.559,1.001,Signature.4,0.065,0.02,584,76,40,6,706,0.006,0.03,0,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,PIK3C2G,non-small cell lung cancer,119,57,mu_beta[3],-0.053,0.019,0.667,-1.434,-1.095,-0.419,-0.043,0.337,0.888,1.212,1180.383,1.001,overall,-0.08,0.03,859,112,50,7,1028,0,0,0,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,SMARCA4,non-small cell lung cancer,34,14,"beta[1,4]",0.601,0.016,0.543,-0.466,-0.278,0.224,0.613,0.976,1.478,1.607,1181.846,1.003,Signature.18,1.107,0.57,108,29,9,5,151,0.82,0.44,0.1,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,SMARCA4,non-small cell lung cancer,7,12,"beta[2,4]",0.479,0.025,0.901,-1.398,-1.086,-0.09,0.485,1.096,1.938,2.16,1347.063,0.999,Signature.1A,0.532,0.23,250,6,11,1,268,0.119,0.14,0,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,SMARCA4,non-small cell lung cancer,39,29,"beta[3,4]",0.813,0.011,0.443,-0.002,0.089,0.507,0.816,1.123,1.562,1.682,1565.992,0.999,Signature.2,1.833,1.18,270,32,22,7,331,3.456,1.2,0.49,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,SMARCA4,non-small cell lung cancer,10,11,"beta[4,4]",-0.354,0.024,0.964,-2.464,-2.028,-0.934,-0.303,0.308,1.131,1.418,1560.063,0.999,Signature.3,-0.367,0.15,223,10,11,0,244,0,0,0,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,SMARCA4,non-small cell lung cancer,82,83,"beta[5,4]",-0.065,0.009,0.361,-0.769,-0.656,-0.311,-0.061,0.188,0.52,0.613,1488.428,1.001,Signature.4,-0.18,0.07,551,73,74,9,707,0.002,0.02,0,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,SMARCA4,non-small cell lung cancer,120,13,"beta[6,4]",-0.091,0.014,0.512,-1.084,-0.934,-0.435,-0.084,0.244,0.758,0.888,1438.294,0.999,Signature.R2,-0.177,0.07,72,113,6,7,198,0.049,0.08,0,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,SMARCA4,non-small cell lung cancer,292,162,mu_beta[3],0.22,0.014,0.524,-0.831,-0.649,-0.12,0.212,0.537,1.098,1.298,1462.465,1,overall,0.419,0.17,1474,263,133,29,1899,0.668,0.38,0.1,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,PTPRT,non-small cell lung cancer,34,14,"beta[1,4]",-0.058,0.015,0.586,-1.202,-1.055,-0.431,-0.034,0.343,0.864,1.061,1614.857,1,Signature.18,-0.098,0.04,105,31,11,3,150,0,0,0,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,PTPRT,non-small cell lung cancer,38,26,"beta[2,4]",0.644,0.012,0.471,-0.318,-0.137,0.317,0.667,0.955,1.405,1.57,1576.579,1,Signature.2,1.368,0.77,268,32,20,6,326,2.475,0.94,0.34,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,PTPRT,non-small cell lung cancer,83,149,"beta[3,4]",-0.07,0.008,0.291,-0.658,-0.565,-0.252,-0.06,0.14,0.373,0.455,1450.092,0.999,Signature.4,-0.239,0.09,524,67,133,16,740,0.004,0.02,0,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,PTPRT,non-small cell lung cancer,120,15,"beta[4,4]",0.013,0.013,0.464,-0.863,-0.725,-0.292,0.021,0.313,0.765,0.952,1352.05,1,Signature.R2,0.027,0.01,73,111,6,9,199,0,0,0,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,PTPRT,non-small cell lung cancer,275,204,mu_beta[3],0.131,0.014,0.549,-0.905,-0.75,-0.217,0.124,0.471,1.053,1.224,1436.479,1,overall,0.239,0.09,970,241,170,34,1415,0.969,0.49,0.12,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,HGF,non-small cell lung cancer,37,17,"beta[1,4]",0.938,0.016,0.576,-0.196,-0.007,0.571,0.954,1.294,1.879,2.054,1236.069,1.001,Signature.2,1.627,0.98,275,32,12,5,324,4.018,1.35,0.61,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,HGF,non-small cell lung cancer,82,68,"beta[2,4]",-0.155,0.01,0.415,-1.023,-0.852,-0.418,-0.137,0.127,0.493,0.632,1574.756,1,Signature.4,-0.374,0.15,568,75,61,7,711,0.019,0.05,0,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,HGF,non-small cell lung cancer,121,11,"beta[3,4]",-0.446,0.015,0.587,-1.631,-1.407,-0.84,-0.45,-0.04,0.513,0.725,1451.888,1.001,Signature.R2,-0.759,0.35,73,116,6,5,200,0.537,0.33,0.08,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,HGF,non-small cell lung cancer,240,96,mu_beta[3],0.067,0.022,0.801,-1.609,-1.245,-0.423,0.098,0.559,1.326,1.643,1335.966,1,overall,0.084,0.03,916,223,79,17,1235,0.096,0.12,0,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,TP53,non-small cell lung cancer,7,51,"beta[1,4]",-0.11,0.012,0.471,-1.002,-0.892,-0.431,-0.115,0.201,0.685,0.825,1535.048,1.002,Signature.13,-0.234,0.09,50,3,47,4,104,0.003,0.02,0,TRUE,4.1,4.1
single,Any mutation,Mutation signature,KRAS_12C,TP53,non-small cell lung cancer,6,70,"beta[3,4]",-0.548,0.013,0.5,-1.589,-1.386,-0.884,-0.551,-0.195,0.253,0.389,1544.846,1,Signature.15,-1.095,0.56,65,4,68,2,139,0.19,0.18,0,TRUE,4.1,4.1
single,Any mutation,Mutation signature,KRAS_12C,TP53,non-small cell lung cancer,6,21,"beta[4,4]",0.756,0.013,0.532,-0.247,-0.123,0.379,0.749,1.127,1.622,1.8,1665.383,0.999,Signature.16,1.422,0.81,42,0,15,6,63,10.155,2.84,1.57,TRUE,4.1,4.1
single,Any mutation,Mutation signature,KRAS_12C,TP53,non-small cell lung cancer,34,72,"beta[6,4]",0.076,0.008,0.327,-0.576,-0.447,-0.15,0.075,0.292,0.625,0.716,1516.005,1.001,Signature.18,0.232,0.09,65,18,56,16,155,0,0,0,TRUE,4.1,4.1
single,Any mutation,Mutation signature,KRAS_12C,TP53,non-small cell lung cancer,6,23,"beta[7,4]",-0.252,0.014,0.527,-1.337,-1.116,-0.608,-0.265,0.113,0.618,0.788,1347.874,1.001,Signature.19,-0.478,0.2,38,4,21,2,65,0,0,0,TRUE,4.1,4.1
single,Any mutation,Mutation signature,KRAS_12C,TP53,non-small cell lung cancer,8,123,"beta[8,4]",-0.092,0.012,0.455,-1,-0.825,-0.389,-0.105,0.218,0.659,0.813,1437.605,1.002,Signature.1A,-0.203,0.08,146,3,118,5,272,0.405,0.28,0.06,TRUE,4.1,4.1
single,Any mutation,Mutation signature,KRAS_12C,TP53,non-small cell lung cancer,38,147,"beta[10,4]",0.006,0.008,0.302,-0.645,-0.511,-0.182,0.008,0.202,0.514,0.58,1431.231,1.001,Signature.2,0.02,0.01,172,21,130,17,340,0.001,0.01,0,TRUE,4.1,4.1
single,Any mutation,Mutation signature,KRAS_12C,TP53,non-small cell lung cancer,10,106,"beta[13,4]",0.032,0.012,0.43,-0.831,-0.672,-0.257,0.028,0.32,0.728,0.824,1283.533,0.999,Signature.3,0.073,0.03,141,4,100,6,251,0.696,0.39,0.1,TRUE,4.1,4.1
single,Any mutation,Mutation signature,KRAS_12C,TP53,non-small cell lung cancer,84,367,"beta[14,4]",-0.294,0.005,0.221,-0.727,-0.653,-0.439,-0.29,-0.146,0.056,0.155,1620.563,0.999,Signature.4,-1.33,0.74,317,48,331,36,732,1.696,0.71,0.23,TRUE,4.1,4.1
single,Any mutation,Mutation signature,KRAS_12C,TP53,non-small cell lung cancer,9,58,"beta[17,4]",-0.298,0.012,0.471,-1.224,-1.067,-0.609,-0.272,0.022,0.431,0.608,1558.88,1,Signature.7,-0.632,0.28,48,5,54,4,111,0.02,0.05,0,TRUE,4.1,4.1
single,Any mutation,Mutation signature,KRAS_12C,TP53,non-small cell lung cancer,7,28,"beta[18,4]",-0.664,0.014,0.552,-1.797,-1.638,-1.034,-0.637,-0.281,0.212,0.401,1514.116,1.003,Signature.8,-1.204,0.64,29,6,27,1,63,1.69,0.71,0.23,TRUE,4.1,4.1
single,Any mutation,Mutation signature,KRAS_12C,TP53,non-small cell lung cancer,121,62,"beta[19,4]",-0.514,0.007,0.273,-1.062,-0.971,-0.697,-0.507,-0.337,-0.068,0.023,1611.526,1,Signature.R2,-1.884,1.22,50,92,33,29,204,5.081,1.62,0.77,TRUE,4.1,4.1
single,Any mutation,Mutation signature,KRAS_12C,TP53,non-small cell lung cancer,6,39,"beta[21,4]",-0.589,0.014,0.541,-1.69,-1.494,-0.952,-0.576,-0.225,0.276,0.436,1463.229,1,Signature.U1,-1.087,0.56,69,5,38,1,113,0.254,0.21,0.01,TRUE,4.1,4.1
single,Any mutation,Mutation signature,KRAS_12C,TP53,non-small cell lung cancer,364,1350,mu_beta[3],-0.298,0.005,0.216,-0.715,-0.645,-0.44,-0.299,-0.146,0.045,0.133,1690.17,0.999,overall,-1.382,0.78,1463,229,1215,135,3042,8.572,2.47,1.34,TRUE,4.1,4.1
single,Any mutation,Mutation signature,KRAS_12C,ALK,non-small cell lung cancer,37,17,"beta[1,4]",0.184,0.012,0.487,-0.864,-0.657,-0.096,0.225,0.503,0.875,1.006,1562.785,1,Signature.2,0.379,0.15,274,35,15,2,326,0,0,0,TRUE,4.1,4.1
single,Any mutation,Mutation signature,KRAS_12C,ALK,non-small cell lung cancer,82,56,"beta[2,4]",0.322,0.01,0.36,-0.415,-0.29,0.075,0.332,0.557,0.901,0.985,1407.594,1,Signature.4,0.896,0.43,578,73,47,9,707,0.76,0.42,0.1,TRUE,4.1,4.1
single,Any mutation,Mutation signature,KRAS_12C,ALK,non-small cell lung cancer,119,73,mu_beta[3],0.228,0.014,0.548,-0.845,-0.603,-0.041,0.258,0.563,0.979,1.13,1583.075,1,overall,0.416,0.17,852,108,62,11,1033,0.632,0.37,0.09,TRUE,4.1,4.1
single,Any mutation,Mutation signature,KRAS_12C,NOTCH4,non-small cell lung cancer,82,60,"beta[1,4]",-0.055,0.012,0.436,-0.934,-0.806,-0.336,-0.027,0.252,0.627,0.734,1248.209,1.002,Signature.4,-0.126,0.05,572,75,53,7,707,0,0,0,TRUE,4.1,4.1
single,Any mutation,Mutation signature,KRAS_12C,NOTCH4,non-small cell lung cancer,82,60,mu_beta[3],-0.039,0.053,1.972,-4.585,-3.242,-0.97,-0.035,0.896,3.113,3.891,1378.733,1,overall,-0.02,0.01,572,75,53,7,707,0,0,0,TRUE,4.1,4.1
single,Any mutation,Mutation signature,KRAS_12C,FLT1,non-small cell lung cancer,35,11,"beta[1,4]",0.555,0.013,0.51,-0.407,-0.264,0.204,0.534,0.903,1.397,1.563,1661.827,0.999,Signature.18,1.087,0.56,109,31,7,4,151,0.497,0.32,0.08,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,FLT1,non-small cell lung cancer,84,54,"beta[2,4]",0.427,0.009,0.356,-0.304,-0.154,0.206,0.443,0.665,0.972,1.1,1448.258,1,Signature.4,1.201,0.64,581,75,45,9,710,0.856,0.45,0.11,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,FLT1,non-small cell lung cancer,119,65,mu_beta[3],0.494,0.017,0.675,-0.8,-0.53,0.135,0.472,0.868,1.48,1.788,1507.37,1.003,overall,0.732,0.33,690,106,52,13,861,1.727,0.72,0.23,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,KEAP1,non-small cell lung cancer,6,14,"beta[2,4]",-0.072,0.02,0.714,-1.5,-1.326,-0.535,-0.034,0.433,1.023,1.211,1309.119,1.001,Signature.15,-0.101,0.04,117,6,14,0,137,0.024,0.06,0,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,KEAP1,non-small cell lung cancer,35,27,"beta[3,4]",0.664,0.01,0.41,-0.127,-0.007,0.389,0.66,0.921,1.374,1.491,1576.416,0.999,Signature.18,1.622,0.98,98,26,18,9,151,1.273,0.59,0.17,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,KEAP1,non-small cell lung cancer,7,11,"beta[4,4]",0.915,0.015,0.607,-0.278,-0.109,0.517,0.919,1.32,1.913,2.089,1589.033,1,Signature.19,1.508,0.88,48,4,8,3,63,1.821,0.75,0.25,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,KEAP1,non-small cell lung cancer,7,19,"beta[5,4]",0.817,0.016,0.642,-0.441,-0.273,0.384,0.821,1.261,1.845,2.043,1690.668,0.999,Signature.1A,1.273,0.69,243,5,17,2,267,2.228,0.87,0.32,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,KEAP1,non-small cell lung cancer,37,37,"beta[6,4]",0.444,0.011,0.411,-0.409,-0.214,0.18,0.458,0.722,1.084,1.21,1388.362,0.999,Signature.2,1.08,0.55,256,31,31,6,324,0.49,0.32,0.08,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,KEAP1,non-small cell lung cancer,10,26,"beta[8,4]",0.49,0.016,0.597,-0.705,-0.473,0.084,0.5,0.902,1.475,1.619,1461.325,0.999,Signature.3,0.821,0.39,209,8,24,2,243,0.202,0.18,0,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,KEAP1,non-small cell lung cancer,83,132,"beta[9,4]",0.45,0.007,0.271,-0.076,0.008,0.272,0.445,0.628,0.882,0.984,1483.783,1,Signature.4,1.662,1.02,514,62,111,21,708,2.272,0.88,0.32,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,KEAP1,non-small cell lung cancer,8,13,"beta[10,4]",-0.129,0.018,0.69,-1.595,-1.298,-0.582,-0.084,0.34,0.954,1.151,1520.651,1.002,Signature.7,-0.186,0.07,88,8,13,0,109,0.265,0.22,0.01,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,KEAP1,non-small cell lung cancer,121,38,"beta[11,4]",0.639,0.009,0.345,-0.044,0.062,0.412,0.638,0.866,1.19,1.305,1382.207,1,Signature.R2,1.849,1.19,67,94,11,27,199,1.573,0.68,0.22,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,KEAP1,non-small cell lung cancer,323,342,mu_beta[3],0.452,0.008,0.336,-0.213,-0.087,0.221,0.444,0.689,0.993,1.102,1594.173,0.999,overall,1.346,0.75,1783,251,270,72,2376,18.185,4.7,3.12,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,PAK7,non-small cell lung cancer,82,58,"beta[1,4]",-0.708,0.019,0.545,-1.853,-1.657,-1.057,-0.671,-0.328,0.1,0.282,865.113,1.002,Signature.4,-1.299,0.71,571,78,54,4,707,0.909,0.47,0.12,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,PAK7,non-small cell lung cancer,82,58,mu_beta[3],-0.751,0.055,2.113,-5.093,-4.096,-1.745,-0.684,0.188,2.594,3.532,1461.369,1.003,overall,-0.355,0.14,571,78,54,4,707,0.909,0.47,0.12,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,PIK3CA,non-small cell lung cancer,7,11,"beta[2,4]",0.715,0.02,0.743,-0.885,-0.628,0.271,0.743,1.221,1.845,2.063,1332.276,1.002,Signature.1A,0.961,0.47,250,6,10,1,267,0.166,0.17,0,TRUE,4.1,4.1
single,Any mutation,Mutation signature,KRAS_12C,PIK3CA,non-small cell lung cancer,38,50,"beta[3,4]",0.806,0.011,0.382,0.015,0.176,0.573,0.802,1.05,1.431,1.536,1300.457,0.999,Signature.2,2.11,1.46,248,28,40,10,326,3.093,1.1,0.43,TRUE,4.1,4.1
single,Any mutation,Mutation signature,KRAS_12C,PIK3CA,non-small cell lung cancer,82,31,"beta[5,4]",0.289,0.012,0.455,-0.637,-0.511,-0.024,0.311,0.615,1.002,1.098,1482.38,0.999,Signature.4,0.635,0.28,593,78,27,4,702,0,0,0,TRUE,4.1,4.1
single,Any mutation,Mutation signature,KRAS_12C,PIK3CA,non-small cell lung cancer,136,117,mu_beta[3],0.664,0.013,0.482,-0.276,-0.135,0.353,0.667,0.98,1.447,1.617,1477.257,0.999,overall,1.377,0.77,1236,118,99,18,1471,4.942,1.58,0.77,TRUE,4.1,4.1
single,Any mutation,Mutation signature,KRAS_12C,TERT,non-small cell lung cancer,38,16,"beta[1,4]",1.249,0.023,0.541,0.362,0.474,0.852,1.194,1.61,2.228,2.395,538.315,1.01,Signature.2,2.308,1.68,278,31,9,7,325,13.643,3.66,2.26,TRUE,4.1,4.1
single,Any mutation,Mutation signature,KRAS_12C,TERT,non-small cell lung cancer,82,38,"beta[2,4]",0.668,0.015,0.408,-0.209,-0.046,0.428,0.68,0.918,1.348,1.407,769.642,1.003,Signature.4,1.637,0.99,592,76,32,6,706,0.32,0.24,0.03,TRUE,4.1,4.1
single,Any mutation,Mutation signature,KRAS_12C,TERT,non-small cell lung cancer,120,54,mu_beta[3],0.904,0.017,0.628,-0.358,-0.004,0.605,0.885,1.239,1.867,2.137,1316.11,0.999,overall,1.441,0.82,870,107,41,13,1031,7.339,2.17,1.14,TRUE,4.1,4.1
single,Any mutation,Mutation signature,KRAS_12C,ERBB2,non-small cell lung cancer,7,13,"beta[1,4]",-1.898,0.057,2.036,-6.425,-5.379,-2.856,-1.639,-0.469,0.655,1.017,1279.631,0.998,Signature.1A,-0.932,0.45,246,7,13,0,266,0,0,0,TRUE,4.1,4.1
single,Any mutation,Mutation signature,KRAS_12C,ERBB2,non-small cell lung cancer,82,15,"beta[2,4]",-1.258,0.034,1.268,-4.155,-3.623,-1.974,-1.059,-0.356,0.414,0.683,1389.948,1.002,Signature.4,-0.992,0.49,607,81,14,1,703,0.041,0.08,0,TRUE,4.1,4.1
single,Any mutation,Mutation signature,KRAS_12C,ERBB2,non-small cell lung cancer,89,28,mu_beta[3],-1.489,0.047,1.644,-5.29,-4.219,-2.402,-1.393,-0.37,0.887,1.357,1207.885,1.001,overall,-0.906,0.44,853,88,27,1,969,0.506,0.32,0.08,TRUE,4.1,4.1
single,Any mutation,Mutation signature,KRAS_12C,SETD2,non-small cell lung cancer,6,14,"beta[1,4]",0.69,0.02,0.778,-0.874,-0.559,0.153,0.681,1.215,1.933,2.202,1471.75,0.999,Signature.13,0.887,0.43,83,4,12,2,101,0.663,0.38,0.1,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,SETD2,non-small cell lung cancer,39,34,"beta[2,4]",0.857,0.012,0.436,-0.001,0.14,0.574,0.855,1.152,1.554,1.707,1404.825,1,Signature.2,1.967,1.31,269,31,26,8,334,3.956,1.33,0.6,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,SETD2,non-small cell lung cancer,82,45,"beta[3,4]",0.326,0.011,0.435,-0.558,-0.445,0.04,0.355,0.621,0.996,1.128,1484.837,1.004,Signature.4,0.748,0.34,587,75,38,7,707,0.38,0.27,0.06,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,SETD2,non-small cell lung cancer,121,13,"beta[4,4]",-0.117,0.014,0.55,-1.2,-1.03,-0.488,-0.116,0.262,0.788,0.941,1543.672,1.001,Signature.R2,-0.213,0.08,73,114,6,7,200,0.046,0.08,0,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,SETD2,non-small cell lung cancer,248,106,mu_beta[3],0.464,0.017,0.647,-0.754,-0.597,0.036,0.476,0.869,1.477,1.767,1461.476,1.001,overall,0.717,0.32,1012,224,82,24,1342,1.04,0.51,0.13,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,PIK3CG,non-small cell lung cancer,38,12,"beta[1,4]",1.212,0.017,0.611,0.088,0.268,0.785,1.195,1.619,2.266,2.486,1364.383,0.999,Signature.2,1.982,1.32,280,33,7,5,325,8.037,2.34,1.24,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,PIK3CG,non-small cell lung cancer,82,53,"beta[2,4]",0.326,0.012,0.421,-0.539,-0.396,0.047,0.352,0.626,0.979,1.081,1274.094,1,Signature.4,0.775,0.36,578,75,46,7,706,0.024,0.06,0,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,PIK3CG,non-small cell lung cancer,120,65,mu_beta[3],0.727,0.022,0.838,-0.995,-0.488,0.302,0.708,1.127,2.093,2.447,1424.376,1,overall,0.868,0.41,858,108,53,12,1031,2.472,0.94,0.34,FALSE,4.23,4.23
single,Any mutation,Mutation signature,KRAS_12C,BRCA2,non-small cell lung cancer,37,14,"beta[2,4]",-0.348,0.017,0.628,-1.791,-1.457,-0.667,-0.318,0.087,0.59,0.742,1319.357,1,Signature.2,-0.554,0.24,275,36,13,1,325,0.007,0.03,0,TRUE,4.1,4.1
single,Any mutation,Mutation signature,KRAS_12C,BRCA2,non-small cell lung cancer,82,42,"beta[3,4]",-0.058,0.021,0.448,-0.908,-0.787,-0.375,-0.054,0.257,0.682,0.788,478.151,1.005,Signature.4,-0.129,0.05,591,76,36,6,709,0.102,0.13,0,TRUE,4.1,4.1
single,Any mutation,Mutation signature,KRAS_12C,BRCA2,non-small cell lung cancer,124,67,mu_beta[3],-0.263,0.019,0.592,-1.466,-1.246,-0.572,-0.249,0.118,0.648,0.782,993.351,1.001,overall,-0.444,0.18,950,117,60,7,1134,0,0,0,TRUE,4.1,4.1
single,Any mutation,Mutation signature,KRAS_12C,EGFR,non-small cell lung cancer,6,54,"beta[3,4]",-3.184,0.019,0.69,-4.61,-4.372,-3.617,-3.168,-2.725,-2.083,-1.934,1344.112,1.004,Signature.15,-4.617,5.41,85,6,54,0,145,2.238,0.87,0.32,TRUE,4.1,4.1
